"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	15	46
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	16	268
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	17	612
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	18	1312
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	19	2831
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	20	4163
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	21	6982
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	22	21573
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	23	83882
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	24	269999
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	25	643778
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	26	980003
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	27	2846417
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	28	12807075
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	29	12206378
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	30	4988092
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	31	876923
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	32	29906
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	33	1296
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	34	262
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	35	87
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	36	24
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	37	5
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	38	1
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	39	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	40	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	41	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	42	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	43	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	44	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	45	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	46	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	47	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	48	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	49	0
2014	"Williams"	"Om45mVenusBirA_-CHX_2minBiotin_input"	50	0
