"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-20	484	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-19	582	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-18	618	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-17	735	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-16	816	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-15	958	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-14	1020	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-13	1522	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-12	1912	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-11	2642	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-10	6370	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-9	14984	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-8	17388	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-7	12762	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-6	6836	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-5	7775	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-4	10262	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-3	7852	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-2	6403	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	-1	5407	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	0	5182	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	1	3707	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	2	3046	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	3	4864	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	4	1946	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	5	5393	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	6	1114	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	7	1003	5
2015	"Nedialkova"	"ncs2Δelp6Δ_ribo_paromomycin_rep1"	8	1645	5
