Position	Mean	SD	End	BG	DataType
1	0.71677123320153	0.0079902525618267	5	Data	mRNA
2	0.718029235905948	0.00793606167609795	5	Data	mRNA
3	0.718416313661153	0.00793025550976987	5	Data	mRNA
4	0.724319249428035	0.00789154773424933	5	Data	mRNA
5	0.729835107439711	0.00787800001281714	5	Data	mRNA
6	0.735931582084196	0.00776768285258362	5	Data	mRNA
7	0.740866823463064	0.00772220121634699	5	Data	mRNA
8	0.747447145301555	0.0077521997423754	5	Data	mRNA
9	0.754221006017649	0.00778993982350792	5	Data	mRNA
10	0.759930402906928	0.00777929518523978	5	Data	mRNA
11	0.766510724745419	0.00780735832249217	5	Data	mRNA
12	0.7723168910735	0.00804154036439141	5	Data	mRNA
13	0.778413365717984	0.00803573419806333	5	Data	mRNA
14	0.782477682147641	0.00803670189245134	5	Data	mRNA
15	0.786832306893701	0.00799992950570683	5	Data	mRNA
16	0.785961381944489	0.00673224985740927	5	Data	mRNA
17	0.787800001281714	0.00640516915426074	5	Data	mRNA
18	0.791574009394967	0.00639645990476862	5	Data	mRNA
19	0.79544478694702	0.00638678296088848	5	Data	mRNA
20	0.798251100672259	0.0063732352394563	5	Data	mRNA
21	0.800670336642293	0.00638194448894842	5	Data	mRNA
22	0.803089572612326	0.00631130279862344	5	Data	mRNA
23	0.805412039143559	0.00629581968841522	5	Data	mRNA
24	0.809573125012016	0.00656483872828295	5	Data	mRNA
25	0.813153594247666	0.00658709569920726	5	Data	mRNA
26	0.815572830217699	0.00652806634153844	5	Data	mRNA
27	0.818669452259342	0.00631227049301145	5	Data	mRNA
28	0.821862843739786	0.0063083997154594	5	Data	mRNA
29	0.823991771393416	0.00630356124351933	5	Data	mRNA
30	0.82428207970982	0.00630259354913132	5	Data	mRNA
31	0.826023929608244	0.00630356124351933	5	Data	mRNA
32	0.828249626700675	0.00631130279862344	5	Data	mRNA
33	0.829410859966291	0.00630162585474331	5	Data	mRNA
34	0.830668862670708	0.00626388577361078	5	Data	mRNA
35	0.831443018181119	0.00625904730167071	5	Data	mRNA
36	0.831830095936325	0.00610421619958857	5	Data	mRNA
37	0.83366871527355	0.00610131311642453	5	Data	mRNA
38	0.835023487416769	0.00607518536794817	5	Data	mRNA
39	0.833862254151153	0.00606357303529201	5	Data	mRNA
40	0.832507482007934	0.00593874045923828	5	Data	mRNA
41	0.836378259559987	0.0059551912638345	5	Data	mRNA
42	0.837152415070398	0.00589519421177767	5	Data	mRNA
43	0.835991181804782	0.00588745265667357	5	Data	mRNA
44	0.838120109458412	0.00588938804544959	5	Data	mRNA
45	0.838603956652418	0.00584584179798899	5	Data	mRNA
46	0.837442723386802	0.0058177786607366	5	Data	mRNA
47	0.840829653744849	0.00583326177094482	5	Data	mRNA
48	0.838410417774816	0.00581390788318455	5	Data	mRNA
49	0.834055793028755	0.00578390935715613	5	Data	mRNA
50	0.842861811959677	0.00578003857960408	5	Data	mRNA
51	0.829120551649887	0.00569197839029486	5	Data	mRNA
52	0.835991181804782	0.00586229260258522	5	Data	mRNA
53	0.842861811959677	0.00589229112861363	5	Data	mRNA
54	0.841700578694061	0.00587100185207734	5	Data	mRNA
55	0.843248889714883	0.00587003415768933	5	Data	mRNA
56	0.843829506347691	0.00583422946533283	5	Data	mRNA
57	0.843829506347691	0.00584003563166091	5	Data	mRNA
58	0.843345659153684	0.00577713549644004	5	Data	mRNA
59	0.842377964765671	0.00569391377907089	5	Data	mRNA
60	0.841894117571664	0.00568230144641472	5	Data	mRNA
61	0.841797348132863	0.0056803660576387	5	Data	mRNA
62	0.841313500938856	0.00562907825507399	5	Data	mRNA
63	0.84015226767324	0.00560198281220961	5	Data	mRNA
64	0.840829653744849	0.00560488589537365	5	Data	mRNA
65	0.843442428592485	0.00564552905967021	5	Data	mRNA
66	0.844603661858101	0.00563972289334213	5	Data	mRNA
67	0.845087509052108	0.00563875519895412	5	Data	mRNA
68	0.846442281195327	0.00562036900558187	5	Data	mRNA
69	0.846442281195327	0.00561746592241783	5	Data	mRNA
70	0.847216436705738	0.00561649822802981	5	Data	mRNA
71	0.849345364359367	0.00562907825507399	5	Data	mRNA
72	0.848571208848956	0.00562714286629796	5	Data	mRNA
73	0.850409828186182	0.00564746444844624	5	Data	mRNA
74	0.849248594920566	0.0053484468825501	5	Data	mRNA
75	0.849635672675771	0.00542973321114323	5	Data	mRNA
76	0.849829211553374	0.00551972878922847	5	Data	mRNA
77	0.848280900532552	0.00537360693663845	5	Data	mRNA
78	0.84740997558334	0.00539489621317474	5	Data	mRNA
79	0.846442281195327	0.00538521926929461	5	Data	mRNA
80	0.849248594920566	0.00538521926929461	5	Data	mRNA
81	0.847990592216148	0.00536392999275831	5	Data	mRNA
82	0.847797053338546	0.00536973615908639	5	Data	mRNA
83	0.850893675380189	0.00552456726116854	5	Data	mRNA
84	0.850893675380189	0.00552456726116854	5	Data	mRNA
85	0.851667830890599	0.00551682570606443	5	Data	mRNA
86	0.854667683493441	0.00549843951269218	5	Data	mRNA
87	0.854764452932242	0.00551682570606443	5	Data	mRNA
88	0.856215994514262	0.00607324997917214	5	Data	mRNA
89	0.858054613851488	0.00601905909344339	5	Data	mRNA
90	0.858731999923097	0.00604034836997968	5	Data	mRNA
91	0.855054761248646	0.0053339314667299	5	Data	mRNA
92	0.856215994514262	0.00537844540857851	5	Data	mRNA
93	0.859119077678303	0.00541037932338296	5	Data	mRNA
94	0.85747399721868	0.00542005626726309	5	Data	mRNA
95	0.859312616555905	0.00541618548971104	5	Data	mRNA
96	0.859602924872309	0.00541812087848706	5	Data	mRNA
97	0.859893233188713	0.00540747624021892	5	Data	mRNA
