"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-20	1393	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-19	1398	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-18	1367	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-17	1412	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-16	1508	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-15	1410	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-14	1157	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-13	1242	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-12	1331	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-11	3193	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-10	43094	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-9	216625	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-8	344690	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-7	174370	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-6	55425	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-5	52433	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-4	36700	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-3	34514	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-2	53424	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	-1	31351	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	0	46741	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	1	57959	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	2	27910	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	3	63396	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	4	28769	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	5	72075	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	6	20470	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	7	26205	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	8	24320	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	9	32145	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	10	38965	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	11	20041	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	12	22360	5
2015	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	13	36250	5
