"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2014	"Guydosh"	"dom34KO_supp_tRNA"	-20	286	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-19	260	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-18	286	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-17	243	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-16	183	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-15	224	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-14	206	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-13	176	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-12	225	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-11	157	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-10	404	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-9	2710	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-8	16255	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-7	58226	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-6	11170	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-5	7688	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-4	20633	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-3	6132	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-2	6421	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-1	14370	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	0	5570	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	1	13588	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	2	19258	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	3	3697	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	4	5649	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	5	24263	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	6	4950	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	7	1757	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	8	16456	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	9	5740	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	10	8175	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	11	11728	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	12	4233	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	13	5054	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	14	14680	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	15	3648	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	16	5797	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	17	15194	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	18	4716	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	19	6137	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	20	13092	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	21	4007	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	22	6534	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	23	12998	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	24	4323	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	25	5771	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	-20	12256	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-19	3532	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-18	5307	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-17	12820	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-16	3454	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-15	5729	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-14	10474	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-13	2935	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-12	1111	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-11	1758	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-10	761	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-9	971	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-8	1146	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-7	594	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-6	514	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-5	756	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-4	317	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-3	284	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-2	496	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	-1	182	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	0	198	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	1	451	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	2	209	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	3	115	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	4	307	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	5	151	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	6	165	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	7	251	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	8	156	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	9	134	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	10	231	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	11	121	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	12	129	3
