"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	15	47
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	16	179
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	17	362
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	18	598
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	19	1218
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	20	7735
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	21	70036
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	22	290293
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	23	275298
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	24	260483
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	25	287524
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	26	331323
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	27	798401
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	28	3383702
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	29	4847999
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	30	3322748
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	31	1545369
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	32	348028
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	33	44178
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	34	12775
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	35	4562
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	36	516
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	37	58
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	38	16
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	39	5
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	40	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	41	1
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	42	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	43	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	44	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	45	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	46	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	47	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	48	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	49	0
2014	"Williams"	"Om45mVenusBirA_+CHX_2minBiotin_input"	50	0
