Position	Mean	SD	End	BG	DataType
1	0.690995266279201	0.00890940167901937	5	Data	mRNA
2	0.691532031115772	0.00764353127277251	5	Data	mRNA
3	0.68580653952568	0.00758180331656684	5	Data	mRNA
4	0.687058990811013	0.00756033272310399	5	Data	mRNA
5	0.689206050157297	0.0076122199906392	5	Data	mRNA
6	0.688490363708535	0.00749234251047165	5	Data	mRNA
7	0.687148451617108	0.00737246503030411	5	Data	mRNA
8	0.684285705822062	0.00721948705188134	5	Data	mRNA
9	0.680528351966064	0.00700657033337481	5	Data	mRNA
10	0.675608007630829	0.00690100658218249	5	Data	mRNA
11	0.67131388893826	0.00687953598871964	5	Data	mRNA
12	0.665767318960359	0.00669166829591976	5	Data	mRNA
13	0.659505062533696	0.00643044274212182	5	Data	mRNA
14	0.656552855932555	0.00638302851489137	5	Data	mRNA
15	0.651364129179034	0.0062506265218705	5	Data	mRNA
16	0.648322461771798	0.00628551623624762	5	Data	mRNA
17	0.643759960660944	0.00628730545236953	5	Data	mRNA
18	0.640628832447612	0.00636692556979424	5	Data	mRNA
19	0.633829811184378	0.00601176616959636	5	Data	mRNA
20	0.630519761358856	0.00595630046981735	5	Data	mRNA
21	0.627209711533334	0.00589994016197738	5	Data	mRNA
22	0.623183975259051	0.00589904555391643	5	Data	mRNA
23	0.621394759137147	0.00602250146632778	5	Data	mRNA
24	0.619158238984768	0.00591872693125737	5	Data	mRNA
25	0.614237894649533	0.00594467056502497	5	Data	mRNA
26	0.610659462405725	0.00589367790555072	5	Data	mRNA
27	0.605202353233919	0.00590441320228214	5	Data	mRNA
28	0.602250146632778	0.00569060187571465	5	Data	mRNA
29	0.598940096807256	0.00565750137745943	5	Data	mRNA
30	0.59607735101221	0.00569954795632417	5	Data	mRNA
31	0.596971959073162	0.00570759942887273	5	Data	mRNA
32	0.60055039131697	0.00572191315784796	5	Data	mRNA
33	0.60314475469373	0.0058104793558822	5	Data	mRNA
34	0.601444999377922	0.00583552838158885	5	Data	mRNA
35	0.600997695347446	0.00585163132668598	5	Data	mRNA
36	0.60072931292916	0.00581495239618695	5	Data	mRNA
37	0.597956027940209	0.00580869013976029	5	Data	mRNA
38	0.597956027940209	0.00593214605217165	5	Data	mRNA
39	0.593661909247641	0.00586773427178311	5	Data	mRNA
40	0.591872693125737	0.00589099408136786	5	Data	mRNA
41	0.591246467483071	0.0058605774072955	5	Data	mRNA
42	0.590620241840404	0.00582837151710123	5	Data	mRNA
43	0.590351859422119	0.00579616562690697	5	Data	mRNA
44	0.588920486524596	0.00569954795632417	5	Data	mRNA
45	0.588294260881929	0.00563603078399659	5	Data	mRNA
46	0.586594505566121	0.00557161900360805	5	Data	mRNA
47	0.585252593474693	0.00552599399249951	5	Data	mRNA
48	0.585610436699074	0.0055206263441338	5	Data	mRNA
49	0.585520975892979	0.00552331016831665	5	Data	mRNA
50	0.585789358311264	0.00546784446853764	5	Data	mRNA
51	0.585163132668598	0.00545084691537956	5	Data	mRNA
52	0.585610436699074	0.00546784446853764	5	Data	mRNA
53	0.58623666234174	0.00542758710579481	5	Data	mRNA
54	0.587489113627073	0.00557877586809567	5	Data	mRNA
55	0.587578574433168	0.0055447807617795	5	Data	mRNA
56	0.589099408136786	0.00550720722321952	5	Data	mRNA
57	0.588920486524596	0.00549557731842715	5	Data	mRNA
58	0.587846956851454	0.00546873907659859	5	Data	mRNA
59	0.589278329748976	0.00546963368465954	5	Data	mRNA
60	0.590620241840404	0.00548931506200049	5	Data	mRNA
61	0.588025878463644	0.00546426603629383	5	Data	mRNA
62	0.589904555391643	0.00545800377986717	5	Data	mRNA
63	0.587936417657549	0.0054222194574291	5	Data	mRNA
64	0.586326123147835	0.00538554052693007	5	Data	mRNA
65	0.587757496045358	0.00527192530318919	5	Data	mRNA
66	0.586862887984407	0.00521645960341017	5	Data	mRNA
67	0.585968279923455	0.0051064228119131	5	Data	mRNA
68	0.588562643300215	0.00511179046027881	5	Data	mRNA
69	0.589904555391643	0.00512252575701023	5	Data	mRNA
70	0.591246467483071	0.00515025860689974	5	Data	mRNA
71	0.592051614737927	0.00514846939077783	5	Data	mRNA
72	0.592767301186689	0.00515115321496069	5	Data	mRNA
73	0.593125144411069	0.00514041791822927	5	Data	mRNA
74	0.595451125369544	0.00513594487792451	5	Data	mRNA
75	0.598761175195066	0.0052289841162635	5	Data	mRNA
76	0.597687645521924	0.0052048296986178	5	Data	mRNA
77	0.600103087286494	0.00527371451931109	5	Data	mRNA
78	0.600282008898684	0.00526029539839681	5	Data	mRNA
79	0.598671714388971	0.00518693753739876	5	Data	mRNA
80	0.600103087286494	0.00521109195504446	5	Data	mRNA
81	0.599029557613352	0.0052030404824959	5	Data	mRNA
82	0.600103087286494	0.00519946205025209	5	Data	mRNA
83	0.602071225020588	0.00528534442410347	5	Data	mRNA
84	0.601892303408397	0.00518514832127686	5	Data	mRNA
85	0.601444999377922	0.0051788860648502	5	Data	mRNA
86	0.602697450663254	0.00517351841648449	5	Data	mRNA
87	0.604397205979063	0.0051806752809721	5	Data	mRNA
88	0.604665588397348	0.00513862870210736	5	Data	mRNA
89	0.606902108549728	0.00522540568401969	5	Data	mRNA
90	0.609049167896012	0.00521377577922732	5	Data	mRNA
91	0.609585932732583	0.00521914342759303	5	Data	mRNA
92	0.612180296109344	0.00521109195504446	5	Data	mRNA
93	0.614327355455628	0.00536228071734532	5	Data	mRNA
94	0.614864120292199	0.00539538121560054	5	Data	mRNA
95	0.618353091729911	0.00544279544283099	5	Data	mRNA
96	0.61781632689334	0.00545889838792812	5	Data	mRNA
97	0.616474414801912	0.00544369005089194	5	Data	mRNA
98	0.61781632689334	0.0054499523073186	5	Data	mRNA
99	0.61781632689334	0.00547500133302526	5	Data	mRNA
100	0.616384953995817	0.00544190083477004	5	Data	mRNA
101	0.619247699790863	0.00551525869576809	5	Data	mRNA
102	0.621036915912767	0.00573085923845748	5	Data	mRNA
103	0.620500151076196	0.00572191315784796	5	Data	mRNA
104	0.621305298331052	0.00572101854978701	5	Data	mRNA
105	0.621036915912767	0.00565392294521562	5	Data	mRNA
106	0.620947455106672	0.00563245235175278	5	Data	mRNA
107	0.621573680749338	0.0055930895970709	5	Data	mRNA
108	0.622736671228575	0.00560650871798518	5	Data	mRNA
109	0.623452357677337	0.00559577342125375	5	Data	mRNA
110	0.62506265218705	0.00563513617593563	5	Data	mRNA
111	0.624525887350479	0.00558951116482709	5	Data	mRNA
112	0.623631279289527	0.00541148416069768	5	Data	mRNA
113	0.626941329115049	0.00551346947964618	5	Data	mRNA
114	0.626941329115049	0.00551973173607285	5	Data	mRNA
115	0.626046721054097	0.00549289349424429	5	Data	mRNA
116	0.626672946696763	0.00551078565546333	5	Data	mRNA
117	0.626941329115049	0.0054463738750748	5	Data	mRNA
118	0.625957260248002	0.00553315085698713	5	Data	mRNA
119	0.625957260248002	0.00546963368465954	5	Data	mRNA
120	0.627925397982096	0.00556177831493758	5	Data	mRNA
121	0.626672946696763	0.00542490328161195	5	Data	mRNA
122	0.627120250727239	0.00548215819751287	5	Data	mRNA
123	0.626404564278478	0.00543653318640433	5	Data	mRNA
124	0.625688877829716	0.00541237876875863	5	Data	mRNA
125	0.628014858788191	0.00544011161864813	5	Data	mRNA
126	0.626583485890668	0.00536406993346723	5	Data	mRNA
127	0.628372702012572	0.00537659444632055	5	Data	mRNA
128	0.629177849267429	0.00537480523019865	5	Data	mRNA
129	0.628283241206477	0.00522987872432445	5	Data	mRNA
130	0.627925397982096	0.00522540568401969	5	Data	mRNA
131	0.626672946696763	0.00514310174241212	5	Data	mRNA
132	0.628193780400382	0.00514757478271688	5	Data	mRNA
133	0.626494025084573	0.00513952331016832	5	Data	mRNA
134	0.627835937176001	0.0051788860648502	5	Data	mRNA
135	0.629356770879619	0.00519230518576448	5	Data	mRNA
136	0.626404564278478	0.00518335910515496	5	Data	mRNA
137	0.627925397982096	0.00523345715656826	5	Data	mRNA
138	0.628820006043048	0.00521556499534922	5	Data	mRNA
139	0.629446231685714	0.00521914342759303	5	Data	mRNA
140	0.63007245732838	0.00522451107595874	5	Data	mRNA
141	0.630877604583237	0.00544905769925765	5	Data	mRNA
142	0.629714614104	0.00543832240252623	5	Data	mRNA
143	0.630430300552761	0.00535870228510152	5	Data	mRNA
144	0.631682751838094	0.00536317532540628	5	Data	mRNA
145	0.631951134256379	0.00543742779446528	5	Data	mRNA
