Position	Mean	SD	End	BG	DataType
1	0.784461841526466	0.00479783754837147	5	Data	mRNA
2	0.805832626753964	0.00481901580400232	5	Data	mRNA
3	0.79957541486303	0.00469772215811652	5	Data	mRNA
4	0.795917352526792	0.00450134196953952	5	Data	mRNA
5	0.802270829216048	0.00449652872962342	5	Data	mRNA
6	0.806410215543896	0.00447823841794223	5	Data	mRNA
7	0.807661657922083	0.00433865446037524	5	Data	mRNA
8	0.811127190661677	0.00428570882129811	5	Data	mRNA
9	0.815170312191204	0.00419907050280826	5	Data	mRNA
10	0.817095608157645	0.00409702981658687	5	Data	mRNA
11	0.820272346502273	0.00399787707431515	5	Data	mRNA
12	0.822871496056968	0.00395455791507022	5	Data	mRNA
13	0.824411732830121	0.00394589408322124	5	Data	mRNA
14	0.826818352788173	0.00386888224456359	5	Data	mRNA
15	0.829128707947902	0.00381401130952002	5	Data	mRNA
16	0.830091355931123	0.00380823542162069	5	Data	mRNA
17	0.83230544629253	0.00379090775792272	5	Data	mRNA
18	0.833460623872395	0.00377165479825831	5	Data	mRNA
19	0.833364359074073	0.00373988741481203	5	Data	mRNA
20	0.834808331048904	0.00373314887892948	5	Data	mRNA
21	0.835770979032124	0.00371678386321473	5	Data	mRNA
22	0.83509712544387	0.0036965682555671	5	Data	mRNA
23	0.836541097418701	0.00367731529590269	5	Data	mRNA
24	0.836733627015345	0.0036686514640537	5	Data	mRNA
25	0.835770979032124	0.00365806233623828	5	Data	mRNA
26	0.836637362217023	0.0036214817128759	5	Data	mRNA
27	0.837118686208633	0.00359452756934572	5	Data	mRNA
28	0.835193390242192	0.00358297579354707	5	Data	mRNA
29	0.835867243830446	0.00358297579354707	5	Data	mRNA
30	0.83557844943548	0.00355698429800012	5	Data	mRNA
31	0.833460623872395	0.00351944102665451	5	Data	mRNA
32	0.834230742258972	0.00350403865892298	5	Data	mRNA
33	0.834423271855616	0.00349344953110756	5	Data	mRNA
34	0.832883035082463	0.00347997245934247	5	Data	mRNA
35	0.833556888670717	0.00345879420371161	5	Data	mRNA
36	0.833460623872395	0.00346360744362772	5	Data	mRNA
37	0.831631592704276	0.00344339183598008	5	Data	mRNA
38	0.832209181494208	0.00343280270816466	5	Data	mRNA
39	0.83230544629253	0.00343087741219822	5	Data	mRNA
40	0.830187620729445	0.00342510152429889	5	Data	mRNA
41	0.830572679922733	0.0034116244525338	5	Data	mRNA
42	0.830861474317699	0.00340777386060092	5	Data	mRNA
43	0.829128707947902	0.00338274501303719	5	Data	mRNA
44	0.829321237544546	0.00336637999732244	5	Data	mRNA
45	0.829224972746224	0.00335290292555735	5	Data	mRNA
46	0.827010882384817	0.00334808968564125	5	Data	mRNA
47	0.827684735973071	0.00336541734933922	5	Data	mRNA
48	0.827781000771393	0.00337793177312108	5	Data	mRNA
49	0.825470645611664	0.00337600647715464	5	Data	mRNA
50	0.82575944000663	0.00337119323723854	5	Data	mRNA
51	0.82527811601502	0.00338659560497007	5	Data	mRNA
52	0.824219203233477	0.00337215588522176	5	Data	mRNA
53	0.824700527225088	0.00336830529328888	5	Data	mRNA
54	0.825374380813342	0.0033740811811882	5	Data	mRNA
55	0.824219203233477	0.00338081971707075	5	Data	mRNA
56	0.825470645611664	0.00343376535614788	5	Data	mRNA
57	0.826048234401596	0.00347034597951026	5	Data	mRNA
58	0.82527811601502	0.00347900981135925	5	Data	mRNA
59	0.825855704804952	0.00348767364320823	5	Data	mRNA
60	0.827010882384817	0.00350403865892298	5	Data	mRNA
61	0.826048234401596	0.00350115071497332	5	Data	mRNA
62	0.827395941578105	0.00351462778673841	5	Data	mRNA
63	0.827781000771393	0.00351847837867129	5	Data	mRNA
64	0.827107147183139	0.00354543252220147	5	Data	mRNA
65	0.827877265569716	0.00353388074640282	5	Data	mRNA
66	0.828839913552936	0.00355409635405045	5	Data	mRNA
67	0.828743648754614	0.00358008784959741	5	Data	mRNA
68	0.830668944721055	0.00366961411203693	5	Data	mRNA
69	0.83230544629253	0.00368212853581879	5	Data	mRNA
