Position	Mean	SD	End	BG	DataType
1	0.86080336453857	0.0353299111088697	5	Data	mRNA
2	0.889059277563815	0.0353399309361837	5	Data	mRNA
3	0.889359872383232	0.0324642404970896	5	Data	mRNA
4	0.887155510374171	0.0305304138255037	5	Data	mRNA
5	0.888157493105562	0.0249794294935939	5	Data	mRNA
6	0.884049363906857	0.0158814262925577	5	Data	mRNA
7	0.883548372541161	0.0130257755080915	5	Data	mRNA
8	0.881845001897795	0.0111220083184474	5	Data	mRNA
9	0.883949165633718	0.0106009772981237	5	Data	mRNA
10	0.886955113827892	0.0105408583342402	5	Data	mRNA
11	0.890161458568346	0.0105408583342402	5	Data	mRNA
12	0.894570182586469	0.0105007790249845	5	Data	mRNA
13	0.893668398128217	0.0100078035211398	5	Data	mRNA
14	0.897475932507505	0.0100198273139165	5	Data	mRNA
15	0.901984854798767	0.0100198273139165	5	Data	mRNA
16	0.908297346006535	0.0100498867958583	5	Data	mRNA
17	0.915511621672555	0.0100599066231722	5	Data	mRNA
18	0.920020543963817	0.010089966105114	5	Data	mRNA
19	0.926433233444724	0.0101100057597418	5	Data	mRNA
20	0.930541362643429	0.0100498867958583	5	Data	mRNA
21	0.934549293568996	0.0100138154175282	5	Data	mRNA
22	0.937555241763171	0.0100999859324279	5	Data	mRNA
23	0.940561189957346	0.0100799462778	5	Data	mRNA
24	0.943567138151521	0.0100298471412305	5	Data	mRNA
25	0.942965948512686	0.00987353783513336	5	Data	mRNA
26	0.946172293253139	0.00987554180059615	5	Data	mRNA
27	0.949579034539871	0.00987854774879032	5	Data	mRNA
28	0.955490732655082	0.0102402635148227	5	Data	mRNA
29	0.954889543016247	0.0101801445509392	5	Data	mRNA
30	0.956592913659613	0.010210204032881	5	Data	mRNA
31	0.956592913659613	0.0100999859324279	5	Data	mRNA
32	0.958697077395535	0.0101701247236253	5	Data	mRNA
33	0.957695094664143	0.0101500850689975	5	Data	mRNA
34	0.957594896391004	0.0101801445509392	5	Data	mRNA
35	0.959699060126927	0.010200184205567	5	Data	mRNA
36	0.961602827316571	0.010210204032881	5	Data	mRNA
37	0.961001637677736	0.0101901643782531	5	Data	mRNA
38	0.961202034224014	0.0102502833421366	5	Data	mRNA
39	0.959097870488092	0.0101300454143696	5	Data	mRNA
40	0.959398465307509	0.0101500850689975	5	Data	mRNA
41	0.953586965465438	0.0100799462778	5	Data	mRNA
42	0.959498663580648	0.0101500850689975	5	Data	mRNA
43	0.962404413501684	0.0102302436875088	5	Data	mRNA
44	0.964308180691328	0.0104606997157289	5	Data	mRNA
45	0.962204016955406	0.0100047975729457	5	Data	mRNA
46	0.9580958877567	0.00997574007373531	5	Data	mRNA
47	0.95689350847903	0.0100188253311852	5	Data	mRNA
48	0.955590930928221	0.0100398669685444	5	Data	mRNA
49	0.956091922293917	0.0100498867958583	5	Data	mRNA
50	0.957394499844726	0.010089966105114	5	Data	mRNA
51	0.956492715386473	0.00998275395285505	5	Data	mRNA
52	0.956392517113334	0.00999277378016897	5	Data	mRNA
53	0.958596879122396	0.0100017916247515	5	Data	mRNA
54	0.960701042858318	0.0100398669685444	5	Data	mRNA
55	0.956292318840195	0.00996371628095861	5	Data	mRNA
56	0.954789344743108	0.00993566076447965	5	Data	mRNA
57	0.954588948196829	0.0100599066231722	5	Data	mRNA
58	0.954288353377412	0.010089966105114	5	Data	mRNA
59	0.952885577553463	0.0100999859324279	5	Data	mRNA
60	0.953687163738577	0.0100999859324279	5	Data	mRNA
61	0.953186172372881	0.0101100057597418	5	Data	mRNA
62	0.954889543016247	0.0101400652416835	5	Data	mRNA
63	0.953887560284855	0.0101300454143696	5	Data	mRNA
64	0.95569112920136	0.0101801445509392	5	Data	mRNA
65	0.956392517113334	0.0101901643782531	5	Data	mRNA
66	0.956192120567056	0.010210204032881	5	Data	mRNA
67	0.955390534381943	0.0102603031694505	5	Data	mRNA
68	0.955290336108803	0.010330441960648	5	Data	mRNA
69	0.956392517113334	0.0102703229967645	5	Data	mRNA
70	0.954689146469968	0.010210204032881	5	Data	mRNA
71	0.95448874992369	0.010210204032881	5	Data	mRNA
72	0.95929826703437	0.0102903626513923	5	Data	mRNA
73	0.959498663580648	0.0102202238601949	5	Data	mRNA
74	0.960600844585179	0.0102703229967645	5	Data	mRNA
75	0.96290540486738	0.0103104023060201	5	Data	mRNA
76	0.958997672214952	0.0102603031694505	5	Data	mRNA
77	0.960099853219483	0.0103003824787062	5	Data	mRNA
78	0.962003620409127	0.0103805410972175	5	Data	mRNA
79	0.962805206594241	0.0103805410972175	5	Data	mRNA
80	0.962204016955406	0.0103905609245315	5	Data	mRNA
81	0.962404413501684	0.0103805410972175	5	Data	mRNA
82	0.96050064631204	0.0103504816152758	5	Data	mRNA
83	0.959097870488092	0.010330441960648	5	Data	mRNA
84	0.959398465307509	0.0102803428240784	5	Data	mRNA
85	0.957093905025308	0.0102202238601949	5	Data	mRNA
86	0.957594896391004	0.0102202238601949	5	Data	mRNA
87	0.958596879122396	0.010200184205567	5	Data	mRNA
88	0.955290336108803	0.0101300454143696	5	Data	mRNA
89	0.955190137835664	0.0100398669685444	5	Data	mRNA
90	0.961402430770293	0.0106610962620072	5	Data	mRNA
91	0.957494698117865	0.010570917816182	5	Data	mRNA
92	0.958296284302978	0.0105508781615541	5	Data	mRNA
93	0.962604810047963	0.010560897988868	5	Data	mRNA
94	0.962304215228545	0.010560897988868	5	Data	mRNA
95	0.963907387598772	0.0105809376434959	5	Data	mRNA
96	0.966111749607833	0.0106310367800655	5	Data	mRNA
97	0.961803223862849	0.0104907591976706	5	Data	mRNA
98	0.961602827316571	0.010440660061101	5	Data	mRNA
99	0.963005603140519	0.0104206204064732	5	Data	mRNA
100	0.960099853219483	0.010320422133334	5	Data	mRNA
101	0.963105801413658	0.0105007790249845	5	Data	mRNA
102	0.966211947880972	0.010560897988868	5	Data	mRNA
103	0.967013534066086	0.0105308385069263	5	Data	mRNA
104	0.968416309890034	0.0104807393703567	5	Data	mRNA
105	0.972123645996183	0.010450679888415	5	Data	mRNA
106	0.965610758242137	0.00985249619777414	5	Data	mRNA
107	0.965109766876442	0.00988455964517867	5	Data	mRNA
108	0.963907387598772	0.009941672660868	5	Data	mRNA
109	0.964708973783885	0.0100198273139165	5	Data	mRNA
110	0.968215913343756	0.0104707195430428	5	Data	mRNA
111	0.972424240815601	0.0104606997157289	5	Data	mRNA
112	0.968716904709452	0.010440660061101	5	Data	mRNA
113	0.968215913343756	0.0104306402337871	5	Data	mRNA
114	0.969318094348287	0.0103705212699036	5	Data	mRNA
115	0.969017499528869	0.010330441960648	5	Data	mRNA
116	0.972324042542462	0.0104106005791593	5	Data	mRNA
117	0.973225827000714	0.0104106005791593	5	Data	mRNA
118	0.971823051176766	0.0103605014425897	5	Data	mRNA
119	0.969919283987122	0.0103404617879619	5	Data	mRNA
120	0.972624637361879	0.0104606997157289	5	Data	mRNA
121	0.96891730125573	0.0104306402337871	5	Data	mRNA
122	0.967414327158642	0.0104907591976706	5	Data	mRNA
123	0.969518490894565	0.0105809376434959	5	Data	mRNA
124	0.974127611458966	0.0110719091818778	5	Data	mRNA
125	0.973827016639549	0.011041849699936	5	Data	mRNA
126	0.972925232181296	0.0106310367800655	5	Data	mRNA
127	0.974127611458966	0.010681135916635	5	Data	mRNA
128	0.97733395619942	0.0106711160893211	5	Data	mRNA
129	0.981842878490682	0.010691155743949	5	Data	mRNA
130	0.984448033592301	0.0107713143624603	5	Data	mRNA
131	0.987954973152171	0.0110218100453082	5	Data	mRNA
132	0.989958938614955	0.0110218100453082	5	Data	mRNA
133	0.987654378332754	0.010811393671716	5	Data	mRNA
134	0.986051205962527	0.0108414531536577	5	Data	mRNA
135	0.986051205962527	0.0109015721175412	5	Data	mRNA
136	0.985149421504275	0.010921611772169	5	Data	mRNA
137	0.982043275036961	0.0108614928082855	5	Data	mRNA
138	0.980339904393595	0.0108314333263438	5	Data	mRNA
139	0.982945059495213	0.010801373844402	5	Data	mRNA
140	0.979438119935342	0.0104707195430428	5	Data	mRNA
141	0.977434154472559	0.010440660061101	5	Data	mRNA
142	0.977734749291976	0.0102703229967645	5	Data	mRNA
143	0.976832964833724	0.0102402635148227	5	Data	mRNA
144	0.980039309574177	0.0103504816152758	5	Data	mRNA
145	0.980740697486151	0.0108314333263438	5	Data	mRNA
146	0.979137525115925	0.0107713143624603	5	Data	mRNA
147	0.99045992998065	0.0154405538907454	5	Data	mRNA
148	1.00298471412305	0.0247990726019434	5	Data	mRNA
149	1.00017916247515	0.0247589932926878	5	Data	mRNA
150	1.0015819382991	0.0247589932926878	5	Data	mRNA
151	1.00599066231722	0.0250295286301635	5	Data	mRNA
152	1.00999859324279	0.0250395484574774	5	Data	mRNA
153	1.01200255870557	0.0250295286301635	5	Data	mRNA
154	1.0089966105114	0.0249994691482218	5	Data	mRNA
155	1.0089966105114	0.0249794294935939	5	Data	mRNA
156	1.01100057597418	0.0249894493209079	5	Data	mRNA
157	1.00999859324279	0.0250195088028496	5	Data	mRNA
158	1.01100057597418	0.0250195088028496	5	Data	mRNA
159	1.01801445509392	0.0250696079394192	5	Data	mRNA
160	1.01901643782531	0.0250696079394192	5	Data	mRNA
161	1.01801445509392	0.0250495682847914	5	Data	mRNA
162	1.02202238601949	0.0250495682847914	5	Data	mRNA
163	1.01801445509392	0.0250295286301635	5	Data	mRNA
164	0.992263498897155	0.0107412548805185	5	Data	mRNA
165	0.995069050545052	0.0107612945351464	5	Data	mRNA
166	0.989457947249259	0.0106009772981237	5	Data	mRNA
167	0.987453981786476	0.0105809376434959	5	Data	mRNA
168	0.985049223231136	0.010450679888415	5	Data	mRNA
169	0.9821434733101	0.0103605014425897	5	Data	mRNA
170	0.977935145838255	0.0103003824787062	5	Data	mRNA
171	0.983145456041491	0.0103504816152758	5	Data	mRNA
172	0.980239706120456	0.00955891525747638	5	Data	mRNA
173	0.980139507847316	0.00955190137835664	5	Data	mRNA
174	0.978836930296507	0.00953987758557994	5	Data	mRNA
175	0.978736732023368	0.00950380620724984	5	Data	mRNA
176	0.978335938930811	0.00950280422451845	5	Data	mRNA
177	0.983145456041491	0.00957895491210422	5	Data	mRNA
178	0.97973871475476	0.00951583000002654	5	Data	mRNA
179	0.981241688851847	0.00953987758557994	5	Data	mRNA
180	0.981842878490682	0.00944769517429191	5	Data	mRNA
181	0.982945059495213	0.00948076060442784	5	Data	mRNA
182	0.981842878490682	0.00946773482891974	5	Data	mRNA
183	0.981341887124986	0.00943567138151521	5	Data	mRNA
184	0.982444068129517	0.00949278439720453	5	Data	mRNA
185	0.984448033592301	0.00955791327474499	5	Data	mRNA
186	0.987153386967058	0.00962805206594241	5	Data	mRNA
187	0.987353783513336	0.00970620671899096	5	Data	mRNA
188	0.987353783513336	0.00976432171741167	5	Data	mRNA
189	0.991261516165764	0.00979237723389064	5	Data	mRNA
190	0.991061119619485	0.00980239706120456	5	Data	mRNA
191	0.988856757610424	0.00980039309574177	5	Data	mRNA
192	0.991161317892625	0.00984949024957996	5	Data	mRNA
193	0.986852792147641	0.00966612740973529	5	Data	mRNA
194	0.988556162791006	0.00971622654630487	5	Data	mRNA
195	0.990359731707511	0.00971722852903627	5	Data	mRNA
196	0.989157352429841	0.00976031378648611	5	Data	mRNA
197	0.990860723073207	0.00986652395601362	5	Data	mRNA
198	0.990760524800068	0.00984748628411718	5	Data	mRNA
199	0.990059136888094	0.00987554180059615	5	Data	mRNA
200	0.993165283355408	0.010089966105114	5	Data	mRNA
201	0.994668257452495	0.0100699264504861	5	Data	mRNA
202	0.994267464359939	0.0100298471412305	5	Data	mRNA
203	0.993065085082269	0.0100699264504861	5	Data	mRNA
204	0.994668257452495	0.010089966105114	5	Data	mRNA
205	0.995169248818191	0.010089966105114	5	Data	mRNA
206	0.996271429822722	0.010089966105114	5	Data	mRNA
207	0.995970835003305	0.010089966105114	5	Data	mRNA
208	0.996171231549583	0.0100799462778	5	Data	mRNA
209	0.999177179743758	0.0102603031694505	5	Data	mRNA
210	1.00037955902143	0.010200184205567	5	Data	mRNA
211	0.998575990104923	0.0101400652416835	5	Data	mRNA
212	0.998776386651201	0.0102202238601949	5	Data	mRNA
213	1.00298471412305	0.0102703229967645	5	Data	mRNA
214	1.00298471412305	0.0102302436875088	5	Data	mRNA
215	1.00188253311852	0.0101701247236253	5	Data	mRNA
216	1.00398669685444	0.0100298471412305	5	Data	mRNA
217	1.00298471412305	0.0100298471412305	5	Data	mRNA
218	1.00498867958583	0.0100699264504861	5	Data	mRNA
219	1.00699264504861	0.0100799462778	5	Data	mRNA
220	1.00799462778	0.0101701247236253	5	Data	mRNA
221	1.00599066231722	0.0102202238601949	5	Data	mRNA
222	1.0089966105114	0.0104807393703567	5	Data	mRNA
223	1.00498867958583	0.0104206204064732	5	Data	mRNA
224	1.00047975729457	0.0103805410972175	5	Data	mRNA
225	1.00699264504861	0.0109817307360525	5	Data	mRNA
226	1.00699264504861	0.0110518695272499	5	Data	mRNA
227	1.00699264504861	0.0110117902179943	5	Data	mRNA
228	1.00498867958583	0.0109817307360525	5	Data	mRNA
229	1.00298471412305	0.0109717109087386	5	Data	mRNA
230	1.00699264504861	0.0114326229651788	5	Data	mRNA
231	1.01100057597418	0.0114827221017484	5	Data	mRNA
232	1.01100057597418	0.0114727022744344	5	Data	mRNA
233	1.01100057597418	0.0114326229651788	5	Data	mRNA
234	1.01100057597418	0.0113825238286092	5	Data	mRNA
235	1.0089966105114	0.0114426427924927	5	Data	mRNA
236	1.0089966105114	0.011402563483237	5	Data	mRNA
237	1.00699264504861	0.0113624841739814	5	Data	mRNA
238	1.0089966105114	0.0118334160577354	5	Data	mRNA
239	1.00498867958583	0.0118734953669911	5	Data	mRNA
240	1.0089966105114	0.0119336143308746	5	Data	mRNA
241	1.00999859324279	0.0119636738128164	5	Data	mRNA
242	1.00198273139165	0.0113324246920396	5	Data	mRNA
243	1.00398669685444	0.0113725040012953	5	Data	mRNA
244	1.00178233484538	0.0113524643466674	5	Data	mRNA
245	1.0015819382991	0.0113524643466674	5	Data	mRNA
246	1.00699264504861	0.0114326229651788	5	Data	mRNA
247	1.00799462778	0.0115027617563762	5	Data	mRNA
248	1.00398669685444	0.0109516712541108	5	Data	mRNA
249	1.00599066231722	0.0108715126355995	5	Data	mRNA
250	1.00799462778	0.0109516712541108	5	Data	mRNA
251	1.0089966105114	0.0113524643466674	5	Data	mRNA
252	1.01200255870557	0.0112121867642726	5	Data	mRNA
253	1.00799462778	0.0111921471096448	5	Data	mRNA
254	1.00599066231722	0.0107612945351464	5	Data	mRNA
255	1.00699264504861	0.0105107988522985	5	Data	mRNA
256	1.00999859324279	0.0111821272823309	5	Data	mRNA
257	1.00999859324279	0.0112021669369587	5	Data	mRNA
258	1.01500850689975	0.0111921471096448	5	Data	mRNA
259	1.01500850689975	0.0112322264189004	5	Data	mRNA
260	1.01801445509392	0.0119135746762468	5	Data	mRNA
261	1.0210204032881	0.0118534557123633	5	Data	mRNA
262	1.0210204032881	0.0118734953669911	5	Data	mRNA
263	1.02703229967645	0.0121039513952112	5	Data	mRNA
264	1.02903626513923	0.0120839117405834	5	Data	mRNA
265	1.02603031694505	0.0121340108771529	5	Data	mRNA
266	1.02803428240784	0.0123243875961174	5	Data	mRNA
267	1.02603031694505	0.0121941298410364	5	Data	mRNA
