Position	Mean	SD	End	BG	DataType
1	0.723037607155498	0.00940256873249069	5	Data	mRNA
2	0.728200867442125	0.00750212661295644	5	Data	mRNA
3	0.722403522558894	0.0073463229692196	5	Data	mRNA
4	0.720773019310485	0.00729559620149133	5	Data	mRNA
5	0.721225936879488	0.0072539277851431	5	Data	mRNA
6	0.717240262272266	0.00712892253609843	5	Data	mRNA
7	0.713164004151244	0.0069749305626376	5	Data	mRNA
8	0.710265331709629	0.00686079533524898	5	Data	mRNA
9	0.705917323047205	0.00673941342675633	5	Data	mRNA
10	0.701025813301979	0.00663886572643779	5	Data	mRNA
11	0.696858971667156	0.00655099971805131	5	Data	mRNA
12	0.694322633280743	0.00644682867718075	5	Data	mRNA
13	0.691152210297726	0.00643414698524868	5	Data	mRNA
14	0.689612290563117	0.00640425442569452	5	Data	mRNA
15	0.687257119204305	0.00633903429575817	5	Data	mRNA
16	0.681912691890076	0.00635171598769024	5	Data	mRNA
17	0.677474099713852	0.00627472000095982	5	Data	mRNA
18	0.673307258079029	0.00610442299501491	5	Data	mRNA
19	0.667419329681998	0.00601202781093841	5	Data	mRNA
20	0.66406773967138	0.00595043102155408	5	Data	mRNA
21	0.659085646412353	0.00586981169427164	5	Data	mRNA
22	0.653650635584324	0.00588249338620371	5	Data	mRNA
23	0.650933130170309	0.00587796421051369	5	Data	mRNA
24	0.647672123673491	0.00585260082664955	5	Data	mRNA
25	0.643142947983467	0.00580459156433529	5	Data	mRNA
26	0.639066689862445	0.00574390061008896	5	Data	mRNA
27	0.635533932824226	0.00580730906974931	5	Data	mRNA
28	0.629646004427194	0.00568955050180867	5	Data	mRNA
29	0.624845078195768	0.00569136217208468	5	Data	mRNA
30	0.620859403588547	0.00570404386401675	5	Data	mRNA
31	0.61968181790914	0.0057321247532949	5	Data	mRNA
32	0.623123991433559	0.00578103985074716	5	Data	mRNA
33	0.625297995764771	0.0057882865318512	5	Data	mRNA
34	0.623123991433559	0.00572397223705286	5	Data	mRNA
35	0.626384997930377	0.0060482612164586	5	Data	mRNA
36	0.624120410085364	0.00603014451369851	5	Data	mRNA
37	0.621584071698951	0.0060482612164586	5	Data	mRNA
38	0.618594815743535	0.00589517507813578	5	Data	mRNA
39	0.61587731032952	0.00583810746444147	5	Data	mRNA
40	0.612072802749899	0.00581093241030132	5	Data	mRNA
41	0.611166967611894	0.0058254257725094	5	Data	mRNA
42	0.609717631391087	0.00562704787728633	5	Data	mRNA
43	0.605460206242464	0.00556001607707397	5	Data	mRNA
44	0.603286201911252	0.00549841928768964	5	Data	mRNA
45	0.603195618397452	0.00546762089299747	5	Data	mRNA
46	0.601474531635242	0.0054540333659274	5	Data	mRNA
47	0.60111219758004	0.00544497501454735	5	Data	mRNA
48	0.599572277845432	0.0054359166631673	5	Data	mRNA
49	0.600387529469636	0.00549479594713762	5	Data	mRNA
50	0.600659280011038	0.00544950419023738	5	Data	mRNA
51	0.600931030552439	0.00539515408195708	5	Data	mRNA
52	0.599934611900634	0.005380660719749	5	Data	mRNA
53	0.600840447038639	0.00535620317102287	5	Data	mRNA
54	0.601293364607641	0.00534986232505684	5	Data	mRNA
55	0.600206362442035	0.00529188887622453	5	Data	mRNA
56	0.60111219758004	0.00523844460308224	5	Data	mRNA
57	0.602742700828449	0.00529098304108652	5	Data	mRNA
58	0.603286201911252	0.00527558384374044	5	Data	mRNA
59	0.605097872187262	0.00527739551401645	5	Data	mRNA
60	0.606456624894269	0.00525746714098034	5	Data	mRNA
61	0.60844946219788	0.00532087560064068	5	Data	mRNA
62	0.609445880849685	0.00522576291115017	5	Data	mRNA
63	0.608811796253082	0.00514786108928175	5	Data	mRNA
64	0.60844946219788	0.00516235445148983	5	Data	mRNA
65	0.608630629225481	0.00516326028662783	5	Data	mRNA
66	0.610532883015291	0.00514423774872973	5	Data	mRNA
67	0.609445880849685	0.00514333191359173	5	Data	mRNA
68	0.611982219236099	0.00512974438652165	5	Data	mRNA
69	0.612978637887904	0.00512974438652165	5	Data	mRNA
70	0.613159804915505	0.00511162768376155	5	Data	mRNA
71	0.615424392760518	0.0051197802000036	5	Data	mRNA
72	0.616239644384722	0.00511072184862355	5	Data	mRNA
73	0.614971475191515	0.00509804015669148	5	Data	mRNA
74	0.617417230064128	0.00509985182696749	5	Data	mRNA
75	0.617417230064128	0.0051197802000036	5	Data	mRNA
76	0.617417230064128	0.00509713432155348	5	Data	mRNA
77	0.61777956411933	0.00503191419161713	5	Data	mRNA
78	0.618775982771136	0.00505456007006725	5	Data	mRNA
79	0.619500650881539	0.00507811178365537	5	Data	mRNA
80	0.620587653047145	0.00508807597017343	5	Data	mRNA
81	0.622761657378357	0.00505727757548126	5	Data	mRNA
82	0.622761657378357	0.00506180675117129	5	Data	mRNA
83	0.624845078195768	0.00508535846475941	5	Data	mRNA
84	0.624845078195768	0.00509713432155348	5	Data	mRNA
85	0.624301577112965	0.00510256933238151	5	Data	mRNA
86	0.626022663875175	0.00512612104596963	5	Data	mRNA
87	0.626022663875175	0.0051378969027637	5	Data	mRNA
88	0.624935661709569	0.00512883855138365	5	Data	mRNA
89	0.625932080361374	0.00513155605679766	5	Data	mRNA
90	0.626384997930377	0.00514423774872973	5	Data	mRNA
91	0.625660329819973	0.00517141280286988	5	Data	mRNA
92	0.626475581444177	0.00516416612176584	5	Data	mRNA
93	0.628287251720187	0.00518771783535397	5	Data	mRNA
94	0.627834334151185	0.00518952950562997	5	Data	mRNA
95	0.629555420913394	0.00523300959225421	5	Data	mRNA
96	0.630461256051399	0.00524206794363426	5	Data	mRNA
97	0.630461256051399	0.00529007720594852	5	Data	mRNA
98	0.631095340648002	0.00534533314936681	5	Data	mRNA
99	0.631638841730805	0.00534805065478083	5	Data	mRNA
100	0.631095340648002	0.00527377217346443	5	Data	mRNA
101	0.633812846062017	0.00529279471136253	5	Data	mRNA
102	0.63435634714482	0.00529188887622453	5	Data	mRNA
103	0.633541095520615	0.00529641805191455	5	Data	mRNA
104	0.635715099851827	0.00546762089299747	5	Data	mRNA
105	0.636892685531233	0.00546128004703144	5	Data	mRNA
106	0.635986850393228	0.00543229332261528	5	Data	mRNA
107	0.637707937155438	0.0054168941252692	5	Data	mRNA
108	0.636802102017433	0.00540783577388915	5	Data	mRNA
109	0.63435634714482	0.00538247239002502	5	Data	mRNA
110	0.635352765796625	0.00541327078471718	5	Data	mRNA
111	0.636983269045034	0.00544950419023738	5	Data	mRNA
112	0.634809264713822	0.00541055327930317	5	Data	mRNA
113	0.635533932824226	0.00539696575223309	5	Data	mRNA
114	0.636983269045034	0.00533446312771076	5	Data	mRNA
115	0.636711518503632	0.00533536896284876	5	Data	mRNA
116	0.637345603100236	0.00532721644660672	5	Data	mRNA
117	0.639247856890046	0.0053426156439528	5	Data	mRNA
118	0.639429023917647	0.00536616735754093	5	Data	mRNA
119	0.63997252500045	0.005380660719749	5	Data	mRNA
120	0.64187477879026	0.00535892067643689	5	Data	mRNA
121	0.641150110679856	0.00529822972219056	5	Data	mRNA
122	0.642508863386864	0.00529460638163854	5	Data	mRNA
123	0.642780613928265	0.00530728807357061	5	Data	mRNA
124	0.641603028248859	0.00528373635998248	5	Data	mRNA
125	0.642055945817861	0.0052864538653965	5	Data	mRNA
