Position	Mean	SD	End	BG	DataType
1	0.762199950111609	0.0348359759256535	5	Data	mRNA
2	0.764710999110963	0.03481666016412	5	Data	mRNA
3	0.733033150196036	0.0103822218242522	5	Data	mRNA
4	0.737765511771741	0.00968685440904643	5	Data	mRNA
5	0.743367082616454	0.00966753864751294	5	Data	mRNA
6	0.749354968691837	0.00971582805134667	5	Data	mRNA
7	0.75534285476722	0.00968685440904643	5	Data	mRNA
8	0.760944425611932	0.00968685440904643	5	Data	mRNA
9	0.766545996456645	0.00967719652827968	5	Data	mRNA
10	0.771857830878356	0.00970617017057992	5	Data	mRNA
11	0.779004662645748	0.00970617017057992	5	Data	mRNA
12	0.783930181836788	0.00971582805134667	5	Data	mRNA
13	0.789145437450831	0.00972548593211341	5	Data	mRNA
14	0.793781220218869	0.00973514381288016	5	Data	mRNA
15	0.801121209601596	0.00975445957441365	5	Data	mRNA
16	0.808654356599659	0.00991864354744834	5	Data	mRNA
17	0.810682511560675	0.0098896699051481	5	Data	mRNA
18	0.81850539498174	0.0100152223551158	5	Data	mRNA
19	0.821402759211764	0.0100248802358825	5	Data	mRNA
20	0.826038541979802	0.0100055644743491	5	Data	mRNA
21	0.829418800248163	0.0100055644743491	5	Data	mRNA
22	0.834247740631536	0.00998624871281556	5	Data	mRNA
23	0.838786944591907	0.00999590659358231	5	Data	mRNA
24	0.8420706240526	0.010044195997416	5	Data	mRNA
25	0.845547461128629	0.0100345381166493	5	Data	mRNA
26	0.849507192242995	0.0100635117589495	5	Data	mRNA
27	0.849217455819992	0.00973514381288016	5	Data	mRNA
28	0.849893507473665	0.00964725709790277	5	Data	mRNA
29	0.851921662434681	0.00960476242252909	5	Data	mRNA
30	0.853273765742026	0.0095661308994621	5	Data	mRNA
31	0.8542395538187	0.00955743880677203	5	Data	mRNA
32	0.857619812087062	0.00953329410485516	5	Data	mRNA
33	0.858392442548401	0.00947920997256139	5	Data	mRNA
34	0.855301920703043	0.00811358563214347	5	Data	mRNA
35	0.857523233279394	0.00757757324958906	5	Data	mRNA
36	0.858971915394406	0.0075988205872759	5	Data	mRNA
37	0.860517176317086	0.00757757324958906	5	Data	mRNA
38	0.863607698162444	0.00757950482574241	5	Data	mRNA
39	0.863994013393114	0.00755536012382554	5	Data	mRNA
40	0.862931646508772	0.007165181740849	5	Data	mRNA
41	0.865249537892791	0.00717773698584577	5	Data	mRNA
42	0.866311904777133	0.00718063435007579	5	Data	mRNA
43	0.867374271661475	0.00722506060160282	5	Data	mRNA
44	0.865635853123461	0.00711206339663189	5	Data	mRNA
45	0.861386385586093	0.00627182776992498	5	Data	mRNA
