Position	Mean	SD	End	BG	DataType
1	0.723801812642413	0.00804696740827978	5	Data	mRNA
2	0.724961596559052	0.00806823011341816	5	Data	mRNA
3	0.72699121841317	0.00803826902890499	5	Data	mRNA
4	0.729987326864487	0.00777925062085563	5	Data	mRNA
5	0.735592949128242	0.00775508845592565	5	Data	mRNA
6	0.742551652628075	0.00771546250544049	5	Data	mRNA
7	0.74815727489183	0.00768840088071891	5	Data	mRNA
8	0.753569599836145	0.00753859545815305	5	Data	mRNA
9	0.758112086842981	0.00754149491794465	5	Data	mRNA
10	0.764684195703935	0.00752216518600067	5	Data	mRNA
11	0.771352953224609	0.00753183005197266	5	Data	mRNA
12	0.780147981259121	0.00793388847640749	5	Data	mRNA
13	0.786623441460355	0.00784787116925677	5	Data	mRNA
14	0.791262577126911	0.00784110576307637	5	Data	mRNA
15	0.796384956092066	0.00784110576307637	5	Data	mRNA
16	0.8028604162933	0.00783723981668757	5	Data	mRNA
17	0.807692849279295	0.00783434035689598	5	Data	mRNA
18	0.812525282265291	0.00784207224967357	5	Data	mRNA
19	0.815134796077729	0.00780147981259121	5	Data	mRNA
20	0.814554904119409	0.00637204613533373	5	Data	mRNA
21	0.819677283084564	0.00638461046109731	5	Data	mRNA
22	0.82392982411224	0.00631888937248778	5	Data	mRNA
23	0.827795770501037	0.00635078343019535	5	Data	mRNA
24	0.830695230292634	0.00632468829207097	5	Data	mRNA
25	0.831081824931514	0.00631309045290458	5	Data	mRNA
26	0.833787987403671	0.00632758775186257	5	Data	mRNA
27	0.836107555236949	0.00630825801991858	5	Data	mRNA
28	0.838910366368827	0.00632178883227937	5	Data	mRNA
29	0.841809826160424	0.00614975421797793	5	Data	mRNA
30	0.843839448014542	0.00619034665506029	5	Data	mRNA
31	0.84567577254922	0.00619324611485189	5	Data	mRNA
32	0.848381935021378	0.00622417368596226	5	Data	mRNA
33	0.850411556875496	0.00622417368596226	5	Data	mRNA
34	0.851957935431015	0.00620291098082388	5	Data	mRNA
35	0.854470800583732	0.00617488286950511	5	Data	mRNA
36	0.854470800583732	0.00610529583450677	5	Data	mRNA
37	0.858819990271128	0.00620001152103228	5	Data	mRNA
38	0.859883125528047	0.00617294989631071	5	Data	mRNA
39	0.861622801403006	0.00615748611075552	5	Data	mRNA
40	0.862299342021045	0.00611882664686756	5	Data	mRNA
41	0.862685936659925	0.00612849151283955	5	Data	mRNA
42	0.862975882639085	0.00609949691492358	5	Data	mRNA
43	0.864135666555723	0.00610142988811798	5	Data	mRNA
44	0.863749071916844	0.00610626232110397	5	Data	mRNA
45	0.861816098722446	0.00611012826749277	5	Data	mRNA
46	0.860173071507207	0.00610529583450677	5	Data	mRNA
47	0.861526152743286	0.00611689367367316	5	Data	mRNA
48	0.858046800993369	0.00608306664277119	5	Data	mRNA
49	0.851474692132415	0.00605987096443841	5	Data	mRNA
50	0.859786476868327	0.00609659745513198	5	Data	mRNA
51	0.845482475229781	0.00605407204485522	5	Data	mRNA
52	0.852344530069894	0.00608210015617399	5	Data	mRNA
53	0.85746690903505	0.00608983204895159	5	Data	mRNA
54	0.859979774187767	0.00613429043242275	5	Data	mRNA
55	0.861526152743286	0.00610626232110397	5	Data	mRNA
56	0.862009396041885	0.00609079853554879	5	Data	mRNA
57	0.861912747382166	0.00609659745513198	5	Data	mRNA
58	0.862975882639085	0.00600671420159246	5	Data	mRNA
59	0.865585396451522	0.00599125041603728	5	Data	mRNA
60	0.863942369236284	0.00598835095624568	5	Data	mRNA
61	0.864618909854323	0.00600188176860647	5	Data	mRNA
