"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	499	0	0.9865	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	498	0	0.9908	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	497	0	0.9918	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	496	0	0.9818	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	495	0	0.9792	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	494	0	0.9877	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	493	0	0.9827	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	492	0	0.9745	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	491	0	0.9746	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	490	0	0.9756	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	489	0	0.9796	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	488	0	0.9807	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	487	0	0.9796	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	486	0	0.9729	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	485	0	0.9766	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	484	0	0.9798	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	483	0	0.9835	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	482	0	0.9927	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	481	0	0.9992	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	480	0	0.9979	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	479	0	1.0026	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	478	0	1.0028	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	477	0	0.997	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	476	0	0.9978	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	475	0	1.001	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	474	0	0.9993	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	473	0	0.9977	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	472	0	1.004	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	471	0	1.0003	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	470	0	1.0057	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	469	0	0.9967	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	468	0	0.9931	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	467	0	0.9964	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	466	0	0.999	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	465	0	1.0004	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	464	0	1.0061	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	463	0	1.0121	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	462	0	1.0124	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	461	0	1.0179	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	460	0	1.0137	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	459	0	1.0178	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	458	0	1.0261	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	457	0	1.0292	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	456	0	1.033	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	455	0	1.0313	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	454	0	1.0254	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	453	0	1.0232	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	452	0	1.0236	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	451	0	1.0228	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	450	0	1.0205	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	449	0	1.0237	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	448	0	1.0204	0	100	"mRNA"
"2012"	"Brar"	"mRNA_4_tp_ndt80_release_tc"	447	0	1.0233	0	100	"mRNA"
