"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2009	"Ingolia"	"mRNA-starved-2"	-20	912	5
2009	"Ingolia"	"mRNA-starved-2"	-19	1126	5
2009	"Ingolia"	"mRNA-starved-2"	-18	1217	5
2009	"Ingolia"	"mRNA-starved-2"	-17	1337	5
2009	"Ingolia"	"mRNA-starved-2"	-16	1407	5
2009	"Ingolia"	"mRNA-starved-2"	-15	1389	5
2009	"Ingolia"	"mRNA-starved-2"	-14	1536	5
2009	"Ingolia"	"mRNA-starved-2"	-13	1411	5
2009	"Ingolia"	"mRNA-starved-2"	-12	1586	5
2009	"Ingolia"	"mRNA-starved-2"	-11	1694	5
2009	"Ingolia"	"mRNA-starved-2"	-10	1450	5
2009	"Ingolia"	"mRNA-starved-2"	-9	1537	5
2009	"Ingolia"	"mRNA-starved-2"	-8	1409	5
2009	"Ingolia"	"mRNA-starved-2"	-7	1613	5
2009	"Ingolia"	"mRNA-starved-2"	-6	1540	5
2009	"Ingolia"	"mRNA-starved-2"	-5	1409	5
2009	"Ingolia"	"mRNA-starved-2"	-4	1433	5
2009	"Ingolia"	"mRNA-starved-2"	-3	1623	5
2009	"Ingolia"	"mRNA-starved-2"	-2	1409	5
2009	"Ingolia"	"mRNA-starved-2"	-1	1423	5
2009	"Ingolia"	"mRNA-starved-2"	0	1475	5
2009	"Ingolia"	"mRNA-starved-2"	1	1872	5
2009	"Ingolia"	"mRNA-starved-2"	2	1826	5
2009	"Ingolia"	"mRNA-starved-2"	3	1539	5
2009	"Ingolia"	"mRNA-starved-2"	4	2064	5
2009	"Ingolia"	"mRNA-starved-2"	5	1945	5
2009	"Ingolia"	"mRNA-starved-2"	6	1776	5
2009	"Ingolia"	"mRNA-starved-2"	7	1529	5
2009	"Ingolia"	"mRNA-starved-2"	8	1568	5
2009	"Ingolia"	"mRNA-starved-2"	9	1631	5
2009	"Ingolia"	"mRNA-starved-2"	10	1627	5
2009	"Ingolia"	"mRNA-starved-2"	11	1678	5
2009	"Ingolia"	"mRNA-starved-2"	12	1672	5
2009	"Ingolia"	"mRNA-starved-2"	13	1671	5
2009	"Ingolia"	"mRNA-starved-2"	14	1746	5
2009	"Ingolia"	"mRNA-starved-2"	15	1523	5
2009	"Ingolia"	"mRNA-starved-2"	16	1627	5
2009	"Ingolia"	"mRNA-starved-2"	17	1702	5
2009	"Ingolia"	"mRNA-starved-2"	18	1703	5
2009	"Ingolia"	"mRNA-starved-2"	19	1722	5
2009	"Ingolia"	"mRNA-starved-2"	20	1674	5
2009	"Ingolia"	"mRNA-starved-2"	21	1556	5
2009	"Ingolia"	"mRNA-starved-2"	22	1624	5
2009	"Ingolia"	"mRNA-starved-2"	23	1596	5
2009	"Ingolia"	"mRNA-starved-2"	24	1610	5
2009	"Ingolia"	"mRNA-starved-2"	25	1647	5
2009	"Ingolia"	"mRNA-starved-2"	-20	1700	3
2009	"Ingolia"	"mRNA-starved-2"	-19	1584	3
2009	"Ingolia"	"mRNA-starved-2"	-18	1474	3
2009	"Ingolia"	"mRNA-starved-2"	-17	1596	3
2009	"Ingolia"	"mRNA-starved-2"	-16	1592	3
2009	"Ingolia"	"mRNA-starved-2"	-15	1652	3
2009	"Ingolia"	"mRNA-starved-2"	-14	1588	3
2009	"Ingolia"	"mRNA-starved-2"	-13	1513	3
2009	"Ingolia"	"mRNA-starved-2"	-12	1349	3
2009	"Ingolia"	"mRNA-starved-2"	-11	1673	3
2009	"Ingolia"	"mRNA-starved-2"	-10	1531	3
2009	"Ingolia"	"mRNA-starved-2"	-9	1389	3
2009	"Ingolia"	"mRNA-starved-2"	-8	1518	3
2009	"Ingolia"	"mRNA-starved-2"	-7	1460	3
2009	"Ingolia"	"mRNA-starved-2"	-6	1405	3
2009	"Ingolia"	"mRNA-starved-2"	-5	1467	3
2009	"Ingolia"	"mRNA-starved-2"	-4	1494	3
2009	"Ingolia"	"mRNA-starved-2"	-3	1370	3
2009	"Ingolia"	"mRNA-starved-2"	-2	1684	3
2009	"Ingolia"	"mRNA-starved-2"	-1	1425	3
2009	"Ingolia"	"mRNA-starved-2"	0	1557	3
2009	"Ingolia"	"mRNA-starved-2"	1	1095	3
2009	"Ingolia"	"mRNA-starved-2"	2	2438	3
2009	"Ingolia"	"mRNA-starved-2"	3	1436	3
2009	"Ingolia"	"mRNA-starved-2"	4	1613	3
2009	"Ingolia"	"mRNA-starved-2"	5	1421	3
2009	"Ingolia"	"mRNA-starved-2"	6	1513	3
2009	"Ingolia"	"mRNA-starved-2"	7	1593	3
2009	"Ingolia"	"mRNA-starved-2"	8	1605	3
2009	"Ingolia"	"mRNA-starved-2"	9	1450	3
2009	"Ingolia"	"mRNA-starved-2"	10	1306	3
2009	"Ingolia"	"mRNA-starved-2"	11	1472	3
2009	"Ingolia"	"mRNA-starved-2"	12	1603	3
2009	"Ingolia"	"mRNA-starved-2"	13	1624	3
2009	"Ingolia"	"mRNA-starved-2"	14	1560	3
2009	"Ingolia"	"mRNA-starved-2"	15	1608	3
2009	"Ingolia"	"mRNA-starved-2"	16	1394	3
2009	"Ingolia"	"mRNA-starved-2"	17	1569	3
2009	"Ingolia"	"mRNA-starved-2"	18	1531	3
2009	"Ingolia"	"mRNA-starved-2"	19	1714	3
2009	"Ingolia"	"mRNA-starved-2"	20	1585	3
2009	"Ingolia"	"mRNA-starved-2"	21	1637	3
2009	"Ingolia"	"mRNA-starved-2"	22	1628	3
2009	"Ingolia"	"mRNA-starved-2"	23	1635	3
2009	"Ingolia"	"mRNA-starved-2"	24	1630	3
2009	"Ingolia"	"mRNA-starved-2"	25	1685	3
