"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Gerashchenko"	"oxidative_noCHX"	15	0
2014	"Gerashchenko"	"oxidative_noCHX"	16	0
2014	"Gerashchenko"	"oxidative_noCHX"	17	0
2014	"Gerashchenko"	"oxidative_noCHX"	18	0
2014	"Gerashchenko"	"oxidative_noCHX"	19	0
2014	"Gerashchenko"	"oxidative_noCHX"	20	0
2014	"Gerashchenko"	"oxidative_noCHX"	21	0
2014	"Gerashchenko"	"oxidative_noCHX"	22	0
2014	"Gerashchenko"	"oxidative_noCHX"	23	0
2014	"Gerashchenko"	"oxidative_noCHX"	24	24400
2014	"Gerashchenko"	"oxidative_noCHX"	25	45866
2014	"Gerashchenko"	"oxidative_noCHX"	26	121750
2014	"Gerashchenko"	"oxidative_noCHX"	27	952240
2014	"Gerashchenko"	"oxidative_noCHX"	28	3822098
2014	"Gerashchenko"	"oxidative_noCHX"	29	2771513
2014	"Gerashchenko"	"oxidative_noCHX"	30	382879
2014	"Gerashchenko"	"oxidative_noCHX"	31	21173
2014	"Gerashchenko"	"oxidative_noCHX"	32	1304
2014	"Gerashchenko"	"oxidative_noCHX"	33	202
2014	"Gerashchenko"	"oxidative_noCHX"	34	31
2014	"Gerashchenko"	"oxidative_noCHX"	35	0
2014	"Gerashchenko"	"oxidative_noCHX"	36	0
2014	"Gerashchenko"	"oxidative_noCHX"	37	0
2014	"Gerashchenko"	"oxidative_noCHX"	38	0
2014	"Gerashchenko"	"oxidative_noCHX"	39	0
2014	"Gerashchenko"	"oxidative_noCHX"	40	0
2014	"Gerashchenko"	"oxidative_noCHX"	41	0
2014	"Gerashchenko"	"oxidative_noCHX"	42	0
2014	"Gerashchenko"	"oxidative_noCHX"	43	0
2014	"Gerashchenko"	"oxidative_noCHX"	44	0
2014	"Gerashchenko"	"oxidative_noCHX"	45	0
2014	"Gerashchenko"	"oxidative_noCHX"	46	0
2014	"Gerashchenko"	"oxidative_noCHX"	47	0
2014	"Gerashchenko"	"oxidative_noCHX"	48	0
2014	"Gerashchenko"	"oxidative_noCHX"	49	0
2014	"Gerashchenko"	"oxidative_noCHX"	50	0
