Position	Mean	SD	End	BG	DataType
1	0.722489892831932	0.00734893152794712	5	Data	mRNA
2	0.723361997048065	0.00733827247641661	5	Data	mRNA
3	0.72655971250722	0.0073266444202015	5	Data	mRNA
4	0.732567541551691	0.00732470641083232	5	Data	mRNA
5	0.733148944362446	0.0065339985882051	5	Data	mRNA
6	0.737024963100815	0.00651849451325162	5	Data	mRNA
7	0.743614194956042	0.00652043252262081	5	Data	mRNA
8	0.746618109478278	0.00652043252262081	5	Data	mRNA
9	0.75504845023423	0.00665221715972534	5	Data	mRNA
10	0.761056279278701	0.0066202400051338	5	Data	mRNA
11	0.765901302701662	0.00661151896297247	5	Data	mRNA
12	0.770358724250786	0.00669872938458577	5	Data	mRNA
13	0.774331643457614	0.00664640313161779	5	Data	mRNA
14	0.779951870628249	0.00666869023936341	5	Data	mRNA
15	0.783149586087403	0.00664737213630238	5	Data	mRNA
16	0.787510107168068	0.00665512417377912	5	Data	mRNA
17	0.787122505294231	0.00639446191362382	5	Data	mRNA
18	0.789932618879548	0.00640512096515434	5	Data	mRNA
19	0.794196239491754	0.00639252390425464	5	Data	mRNA
20	0.797490855419367	0.00639446191362382	5	Data	mRNA
21	0.801269973689277	0.0064215940447924	5	Data	mRNA
22	0.804758390553809	0.00643322210100751	5	Data	mRNA
23	0.804855291022268	0.00637411281524739	5	Data	mRNA
24	0.810669319129821	0.00645066418533017	5	Data	mRNA
25	0.812607328499005	0.00644969518064558	5	Data	mRNA
26	0.815223641147404	0.00645163319001476	5	Data	mRNA
27	0.816095745363537	0.00640318295578515	5	Data	mRNA
28	0.818518257075018	0.00658826285054226	5	Data	mRNA
29	0.821134569723417	0.00672489251106976	5	Data	mRNA
30	0.823363280497979	0.00672295450170057	5	Data	mRNA
31	0.825495090804081	0.00673070653917731	5	Data	mRNA
32	0.828014502984021	0.00674717961881538	5	Data	mRNA
33	0.828402104857858	0.00672489251106976	5	Data	mRNA
34	0.83063081563242	0.00669776037990118	5	Data	mRNA
35	0.832859526406982	0.006669659244048	5	Data	mRNA
36	0.833828531091574	0.0066822563049477	5	Data	mRNA
37	0.835088237181544	0.00668903933773985	5	Data	mRNA
38	0.836251042803055	0.00666190720657126	5	Data	mRNA
39	0.836444843739973	0.00661733299108002	5	Data	mRNA
40	0.835863440929218	0.00662508502855676	5	Data	mRNA
41	0.837898350766861	0.00661345697234166	5	Data	mRNA
42	0.838479753577617	0.00661442597702625	5	Data	mRNA
43	0.837995251235321	0.00661539498171084	5	Data	mRNA
44	0.838964255919913	0.00662314701918758	5	Data	mRNA
45	0.83925495732529	0.0066328370660335	5	Data	mRNA
46	0.838285952640698	0.00622294808445101	5	Data	mRNA
47	0.840999165757556	0.00625201822498877	5	Data	mRNA
48	0.838189052172239	0.00625298722967336	5	Data	mRNA
49	0.83431303343387	0.00627527433741898	5	Data	mRNA
50	0.840223962009883	0.00629949945453379	5	Data	mRNA
51	0.827433100173266	0.00620162998138998	5	Data	mRNA
52	0.832859526406982	0.00619775396265161	5	Data	mRNA
53	0.834700635307707	0.00617837386895976	5	Data	mRNA
54	0.83557273952384	0.0062239170891356	5	Data	mRNA
55	0.837316947956106	0.00624620419688122	5	Data	mRNA
56	0.837898350766861	0.00623748315471989	5	Data	mRNA
57	0.836251042803055	0.00621519604697427	5	Data	mRNA
58	0.836154142334596	0.00610860553166913	5	Data	mRNA
59	0.833247128280819	0.00603011615221716	5	Data	mRNA
60	0.833440929217737	0.00602720913816338	5	Data	mRNA
61	0.831987422190849	0.00602139511005583	5	Data	mRNA
62	0.832278123596227	0.00595744080087275	5	Data	mRNA
63	0.834022332028493	0.00612217159725342	5	Data	mRNA
64	0.834119232496952	0.00612120259256883	5	Data	mRNA
65	0.835669639992299	0.00611732657383046	5	Data	mRNA
66	0.834991336713085	0.00613089263941475	5	Data	mRNA
67	0.835669639992299	0.00612120259256883	5	Data	mRNA
68	0.837995251235321	0.00631209651543349	5	Data	mRNA
69	0.837413848424565	0.00630628248732593	5	Data	mRNA
70	0.838576654046076	0.00631791054354104	5	Data	mRNA
71	0.838867355451454	0.00633825964191747	5	Data	mRNA
72	0.837607649361484	0.00632178656227941	5	Data	mRNA
73	0.83925495732529	0.0063847718667779	5	Data	mRNA
74	0.838479753577617	0.00623263813129693	5	Data	mRNA
75	0.839933260604505	0.00650492844766733	5	Data	mRNA
76	0.841192966694475	0.00650977347109029	5	Data	mRNA
77	0.84177436950523	0.00660667393954951	5	Data	mRNA
78	0.839545658730668	0.00639252390425464	5	Data	mRNA
79	0.838964255919913	0.00651364948982866	5	Data	mRNA
80	0.839739459667587	0.00651171148045948	5	Data	mRNA
81	0.839739459667587	0.00656016171468908	5	Data	mRNA
82	0.839836360136046	0.00659407687864981	5	Data	mRNA
83	0.839642559199127	0.00656209972405827	5	Data	mRNA
84	0.838770454982994	0.00656209972405827	5	Data	mRNA
85	0.837801450298402	0.0065339985882051	5	Data	mRNA
86	0.838964255919913	0.00649814541487519	5	Data	mRNA
87	0.83935185779375	0.00648167233523712	5	Data	mRNA
88	0.841386767631393	0.00648457934929089	5	Data	mRNA
89	0.840417762946801	0.00649039337739845	5	Data	mRNA
90	0.840902265289097	0.00661539498171084	5	Data	mRNA
91	0.840902265289097	0.00664058910351024	5	Data	mRNA
92	0.842452672784445	0.00665996919720208	5	Data	mRNA
93	0.841677469036771	0.0066454341269332	5	Data	mRNA
94	0.841096066226016	0.00663671308477187	5	Data	mRNA
95	0.841483668099852	0.00666093820188667	5	Data	mRNA
96	0.839448758262209	0.00665027915035616	5	Data	mRNA
97	0.840223962009883	0.00659698389270359	5	Data	mRNA
98	0.841580568568312	0.00659310787396522	5	Data	mRNA
99	0.841096066226016	0.00642450105884618	5	Data	mRNA
100	0.841483668099852	0.00638670987614708	5	Data	mRNA
101	0.845359686838221	0.00644581916190721	5	Data	mRNA
102	0.845262786369762	0.00660182891612655	5	Data	mRNA
103	0.846328691522813	0.00660667393954951	5	Data	mRNA
104	0.846619392928191	0.00657954180838093	5	Data	mRNA
105	0.847394596675865	0.00660570493486492	5	Data	mRNA
106	0.855146634152602	0.00848266700891998	5	Data	mRNA
107	0.858053648206379	0.00849332606045049	5	Data	mRNA
108	0.857762946801001	0.00849138805108131	5	Data	mRNA
109	0.859022652890971	0.00850301610729641	5	Data	mRNA
