"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-20	1551	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-19	1464	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-18	1487	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-17	1522	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-16	1643	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-15	1486	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-14	1279	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-13	1406	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-12	1310	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-11	2854	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-10	38646	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-9	206601	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-8	299538	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-7	152648	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-6	55369	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-5	48710	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-4	32607	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-3	35266	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-2	52749	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	-1	31350	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	0	53199	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	1	59774	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	2	28864	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	3	72742	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	4	31670	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	5	79676	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	6	25016	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	7	31352	5
2015	"Nedialkova"	"ncs2Δ_ribo_rapamycin_rep3"	8	28124	5
