Position	Mean	SD	End	BG	DataType
1	0.775954137523554	0.0689533390821117	5	Data	mRNA
2	0.77498962026125	0.0689436939094887	5	Data	mRNA
3	0.776532847880936	0.0689436939094887	5	Data	mRNA
4	0.714032129283638	0.00947734661939893	5	Data	mRNA
5	0.721362460477149	0.00947155951582511	5	Data	mRNA
6	0.726377950241129	0.00947927565392354	5	Data	mRNA
7	0.730236019290345	0.00947252403308741	5	Data	mRNA
8	0.73380473316087	0.00907032033470665	5	Data	mRNA
9	0.740652805723228	0.00907514292101817	5	Data	mRNA
10	0.746247005844591	0.00907032033470665	5	Data	mRNA
11	0.752130561144646	0.00912047523234646	5	Data	mRNA
12	0.757049599182396	0.00913590750854332	5	Data	mRNA
13	0.763704768292293	0.00912819137044489	5	Data	mRNA
14	0.769298968413657	0.00913204943949411	5	Data	mRNA
15	0.773349940915333	0.00909732681805116	5	Data	mRNA
16	0.777015106512088	0.00907321388649356	5	Data	mRNA
17	0.780005110025231	0.00906067516208361	5	Data	mRNA
18	0.786660279135128	0.00907610743828048	5	Data	mRNA
19	0.791675768899109	0.00909153971447734	5	Data	mRNA
20	0.796305451758168	0.00910022036983808	5	Data	mRNA
21	0.800163520807384	0.00909829133531347	5	Data	mRNA
22	0.803925138130369	0.00902595254064067	5	Data	mRNA
23	0.807976110632046	0.00902884609242758	5	Data	mRNA
24	0.810001596882885	0.00895264922870557	5	Data	mRNA
25	0.813280955574718	0.00895554278049248	5	Data	mRNA
26	0.815595797004248	0.00890442336559037	5	Data	mRNA
27	0.817621283255086	0.00891696209000032	5	Data	mRNA
28	0.821382900578072	0.00890249433106576	5	Data	mRNA
29	0.822926128197758	0.00883015553639296	5	Data	mRNA
30	0.824565807543675	0.00883401360544218	5	Data	mRNA
31	0.826977100699435	0.00885812653699978	5	Data	mRNA
32	0.826880648973204	0.00877517805244163	5	Data	mRNA
33	0.827941617961739	0.00877614256970394	5	Data	mRNA
34	0.831703235284724	0.00889092012391811	5	Data	mRNA
35	0.832957107725719	0.0088880265721312	5	Data	mRNA
36	0.831799687010955	0.00874045543099869	5	Data	mRNA
37	0.833728721535563	0.00874720705183482	5	Data	mRNA
38	0.834886142250327	0.00873177477563795	5	Data	mRNA
39	0.834018076714254	0.0084511002523075	5	Data	mRNA
40	0.835271949155249	0.00844917121778289	5	Data	mRNA
41	0.834114528440484	0.00829291942128964	5	Data	mRNA
42	0.834693238797866	0.00829195490402734	5	Data	mRNA
43	0.834114528440484	0.00826205486889592	5	Data	mRNA
44	0.835947111238862	0.00826591293794513	5	Data	mRNA
45	0.834307431892945	0.00825240969627287	5	Data	mRNA
46	0.832089042189646	0.00819550317779694	5	Data	mRNA
47	0.83315001117818	0.00818103541886238	5	Data	mRNA
48	0.823890645460062	0.00595396506020248	5	Data	mRNA
49	0.818971607422312	0.00594335537031714	5	Data	mRNA
50	0.826494842068283	0.00594721343936636	5	Data	mRNA
51	0.809422886525502	0.00579481971192233	5	Data	mRNA
52	0.816270959087861	0.00581796812621762	5	Data	mRNA
53	0.822347417840376	0.00583050685062757	5	Data	mRNA
54	0.82340838682891	0.00584883267861135	5	Data	mRNA
55	0.824276452364984	0.00583822298872601	5	Data	mRNA
56	0.826109035163361	0.00584690364408674	5	Data	mRNA
57	0.827459359330587	0.00588837788636581	5	Data	mRNA
58	0.828906135224043	0.00588644885184121	5	Data	mRNA
59	0.829291942128964	0.00589320047267733	5	Data	mRNA
60	0.83073871802242	0.00587873271374277	5	Data	mRNA
61	0.831317428379803	0.00582857781610297	5	Data	mRNA
62	0.832378397368337	0.00582375522979145	5	Data	mRNA
63	0.831992590463415	0.00581989716074223	5	Data	mRNA
64	0.832378397368337	0.00579578422918463	5	Data	mRNA
65	0.831606783558494	0.00579385519466002	5	Data	mRNA
66	0.832474849094567	0.00578999712561081	5	Data	mRNA
67	0.834596787071636	0.00578517453929929	5	Data	mRNA
68	0.834210980166715	0.0057629906422663	5	Data	mRNA
69	0.831799687010955	0.00572055188272492	5	Data	mRNA
70	0.831413880106033	0.00570608412379036	5	Data	mRNA
71	0.831992590463415	0.00569354539938041	5	Data	mRNA
72	0.831510331832263	0.00570029702021654	5	Data	mRNA
73	0.830256459391268	0.00569547443390502	5	Data	mRNA
74	0.832957107725719	0.00575527450416786	5	Data	mRNA
75	0.831510331832263	0.00576202612500399	5	Data	mRNA
76	0.831799687010955	0.00576781322857782	5	Data	mRNA
77	0.834018076714254	0.00582086167800454	5	Data	mRNA
78	0.833439366356871	0.00582761329884066	5	Data	mRNA
79	0.832764204273259	0.00580157133275846	5	Data	mRNA
80	0.834018076714254	0.00581025198811919	5	Data	mRNA
81	0.833246462904411	0.00583147136788988	5	Data	mRNA
82	0.836236466417553	0.00588934240362812	5	Data	mRNA
83	0.838647759573313	0.00589705854172655	5	Data	mRNA
84	0.834500335345406	0.00577938743572546	5	Data	mRNA
85	0.834018076714254	0.00577842291846316	5	Data	mRNA
86	0.836429369870014	0.00579674874644694	5	Data	mRNA
87	0.835754207786401	0.00580060681549615	5	Data	mRNA
88	0.836043562965092	0.00582954233336527	5	Data	mRNA
89	0.836525821596244	0.00582761329884066	5	Data	mRNA
90	0.835754207786401	0.0058112165053815	5	Data	mRNA
91	0.836332918143783	0.00580157133275846	5	Data	mRNA
92	0.835850659512631	0.00578517453929929	5	Data	mRNA
93	0.834403883619175	0.00576106160774169	5	Data	mRNA
94	0.833246462904411	0.00575816805595478	5	Data	mRNA
95	0.834982593976558	0.00578613905656159	5	Data	mRNA
96	0.834982593976558	0.00575045191785634	5	Data	mRNA
97	0.835754207786401	0.00573694867618409	5	Data	mRNA
98	0.83787614576347	0.00573212608987257	5	Data	mRNA
99	0.836911628501166	0.00569933250295423	5	Data	mRNA
100	0.837586790584778	0.00571187122736419	5	Data	mRNA
101	0.838937114752004	0.00571380026188879	5	Data	mRNA
102	0.8379725974897	0.00575141643511865	5	Data	mRNA
103	0.838358404394622	0.00575816805595478	5	Data	mRNA
104	0.839226469930695	0.00574466481428252	5	Data	mRNA
105	0.838069049215931	0.00573212608987257	5	Data	mRNA
106	0.838069049215931	0.00573019705534796	5	Data	mRNA
107	0.839226469930695	0.00572055188272492	5	Data	mRNA
108	0.839515825109386	0.00571862284820031	5	Data	mRNA
109	0.841734214812686	0.00589512950720194	5	Data	mRNA
110	0.841155504455303	0.00587873271374277	5	Data	mRNA
111	0.842216473443838	0.00587776819648047	5	Data	mRNA
112	0.84269873207499	0.00587873271374277	5	Data	mRNA
113	0.843663249337294	0.00585847785123439	5	Data	mRNA
