Position	Mean	SD	End	BG	DataType
1	0.626231992036113	0.00686453878951422	5	Data	mRNA
2	0.636820455669574	0.0068078148771921	5	Data	mRNA
3	0.635685977423132	0.00667734987885125	5	Data	mRNA
4	0.638616712893107	0.00665749650953851	5	Data	mRNA
5	0.63984573099342	0.00674730937071519	5	Data	mRNA
6	0.647408919303035	0.00682861364504355	5	Data	mRNA
7	0.653932169220078	0.00681821426111782	5	Data	mRNA
8	0.659131861182938	0.00677094433418273	5	Data	mRNA
9	0.6652769516845	0.00674541857363778	5	Data	mRNA
10	0.671422042186062	0.00673690998678947	5	Data	mRNA
11	0.677567132687624	0.00675770875464091	5	Data	mRNA
12	0.683995842750797	0.00674920016779259	5	Data	mRNA
13	0.690330012960099	0.00675014556633129	5	Data	mRNA
14	0.694867925945868	0.00675014556633129	5	Data	mRNA
15	0.702620193963223	0.00687777436905604	5	Data	mRNA
16	0.708008965633824	0.00676810813856663	5	Data	mRNA
17	0.709332523588007	0.00652135911996544	5	Data	mRNA
18	0.715761233651179	0.00651474133019453	5	Data	mRNA
19	0.719637367659857	0.00651474133019453	5	Data	mRNA
20	0.722946262545313	0.00646841680179814	5	Data	mRNA
21	0.728713193631395	0.00645896281641112	5	Data	mRNA
22	0.734669204425217	0.00651001433750102	5	Data	mRNA
23	0.73646546164875	0.00620559600803902	5	Data	mRNA
24	0.740719755072908	0.00614887209571691	5	Data	mRNA
25	0.744501349227716	0.00607324021262076	5	Data	mRNA
26	0.747432084697692	0.00603353347399528	5	Data	mRNA
27	0.752442696952812	0.006043932857921	5	Data	mRNA
28	0.755562512130528	0.00604771445207581	5	Data	mRNA
29	0.758493247600504	0.00602124329299216	5	Data	mRNA
30	0.763031160586272	0.00600517151783422	5	Data	mRNA
31	0.765489196786897	0.00592481264204457	5	Data	mRNA
32	0.76671821488721	0.00589550528734481	5	Data	mRNA
33	0.769270790941705	0.00586147093995154	5	Data	mRNA
34	0.771445207580719	0.00583121818671308	5	Data	mRNA
35	0.77210698655781	0.00575842249923304	5	Data	mRNA
36	0.773241464804252	0.00568279061613689	5	Data	mRNA
37	0.774281403196824	0.00549087471278041	5	Data	mRNA
38	0.774470482904565	0.00547291214054508	5	Data	mRNA
