"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2009	"Ingolia"	"rpf-rich-1"	-20	55	5
2009	"Ingolia"	"rpf-rich-1"	-19	70	5
2009	"Ingolia"	"rpf-rich-1"	-18	89	5
2009	"Ingolia"	"rpf-rich-1"	-17	76	5
2009	"Ingolia"	"rpf-rich-1"	-16	84	5
2009	"Ingolia"	"rpf-rich-1"	-15	155	5
2009	"Ingolia"	"rpf-rich-1"	-14	60	5
2009	"Ingolia"	"rpf-rich-1"	-13	88	5
2009	"Ingolia"	"rpf-rich-1"	-12	78	5
2009	"Ingolia"	"rpf-rich-1"	-11	65	5
2009	"Ingolia"	"rpf-rich-1"	-10	108	5
2009	"Ingolia"	"rpf-rich-1"	-9	1119	5
2009	"Ingolia"	"rpf-rich-1"	-8	12318	5
2009	"Ingolia"	"rpf-rich-1"	-7	11058	5
2009	"Ingolia"	"rpf-rich-1"	-6	1771	5
2009	"Ingolia"	"rpf-rich-1"	-5	2429	5
2009	"Ingolia"	"rpf-rich-1"	-4	3287	5
2009	"Ingolia"	"rpf-rich-1"	-3	1075	5
2009	"Ingolia"	"rpf-rich-1"	-2	2453	5
2009	"Ingolia"	"rpf-rich-1"	-1	1974	5
2009	"Ingolia"	"rpf-rich-1"	0	976	5
2009	"Ingolia"	"rpf-rich-1"	1	4349	5
2009	"Ingolia"	"rpf-rich-1"	2	4113	5
2009	"Ingolia"	"rpf-rich-1"	3	833	5
2009	"Ingolia"	"rpf-rich-1"	4	3101	5
2009	"Ingolia"	"rpf-rich-1"	5	5440	5
2009	"Ingolia"	"rpf-rich-1"	6	68	5
2009	"Ingolia"	"rpf-rich-1"	7	142	5
2009	"Ingolia"	"rpf-rich-1"	8	985	5
2009	"Ingolia"	"rpf-rich-1"	9	549	5
2009	"Ingolia"	"rpf-rich-1"	10	1313	5
2009	"Ingolia"	"rpf-rich-1"	11	1876	5
2009	"Ingolia"	"rpf-rich-1"	12	822	5
2009	"Ingolia"	"rpf-rich-1"	13	1718	5
2009	"Ingolia"	"rpf-rich-1"	14	2420	5
2009	"Ingolia"	"rpf-rich-1"	15	551	5
2009	"Ingolia"	"rpf-rich-1"	16	2253	5
2009	"Ingolia"	"rpf-rich-1"	17	2305	5
2009	"Ingolia"	"rpf-rich-1"	18	806	5
2009	"Ingolia"	"rpf-rich-1"	19	1872	5
2009	"Ingolia"	"rpf-rich-1"	20	2123	5
2009	"Ingolia"	"rpf-rich-1"	21	634	5
2009	"Ingolia"	"rpf-rich-1"	22	1742	5
2009	"Ingolia"	"rpf-rich-1"	23	2234	5
2009	"Ingolia"	"rpf-rich-1"	24	709	5
2009	"Ingolia"	"rpf-rich-1"	25	1970	5
2009	"Ingolia"	"rpf-rich-1"	-20	1137	3
2009	"Ingolia"	"rpf-rich-1"	-19	324	3
2009	"Ingolia"	"rpf-rich-1"	-18	729	3
2009	"Ingolia"	"rpf-rich-1"	-17	1262	3
2009	"Ingolia"	"rpf-rich-1"	-16	215	3
2009	"Ingolia"	"rpf-rich-1"	-15	361	3
2009	"Ingolia"	"rpf-rich-1"	-14	428	3
2009	"Ingolia"	"rpf-rich-1"	-13	112	3
2009	"Ingolia"	"rpf-rich-1"	-12	59	3
2009	"Ingolia"	"rpf-rich-1"	-11	81	3
2009	"Ingolia"	"rpf-rich-1"	-10	50	3
2009	"Ingolia"	"rpf-rich-1"	-9	34	3
2009	"Ingolia"	"rpf-rich-1"	-8	31	3
2009	"Ingolia"	"rpf-rich-1"	-7	28	3
2009	"Ingolia"	"rpf-rich-1"	-6	9	3
2009	"Ingolia"	"rpf-rich-1"	-5	18	3
2009	"Ingolia"	"rpf-rich-1"	-4	13	3
2009	"Ingolia"	"rpf-rich-1"	-3	9	3
2009	"Ingolia"	"rpf-rich-1"	-2	18	3
2009	"Ingolia"	"rpf-rich-1"	-1	10	3
2009	"Ingolia"	"rpf-rich-1"	0	4	3
2009	"Ingolia"	"rpf-rich-1"	1	2	3
2009	"Ingolia"	"rpf-rich-1"	2	27	3
2009	"Ingolia"	"rpf-rich-1"	3	16	3
2009	"Ingolia"	"rpf-rich-1"	4	10	3
2009	"Ingolia"	"rpf-rich-1"	5	14	3
2009	"Ingolia"	"rpf-rich-1"	6	10	3
2009	"Ingolia"	"rpf-rich-1"	7	13	3
2009	"Ingolia"	"rpf-rich-1"	8	11	3
2009	"Ingolia"	"rpf-rich-1"	9	10	3
2009	"Ingolia"	"rpf-rich-1"	10	9	3
2009	"Ingolia"	"rpf-rich-1"	11	9	3
2009	"Ingolia"	"rpf-rich-1"	12	18	3
2009	"Ingolia"	"rpf-rich-1"	13	8	3
2009	"Ingolia"	"rpf-rich-1"	14	6	3
2009	"Ingolia"	"rpf-rich-1"	15	14	3
2009	"Ingolia"	"rpf-rich-1"	16	13	3
2009	"Ingolia"	"rpf-rich-1"	17	8	3
2009	"Ingolia"	"rpf-rich-1"	18	7	3
2009	"Ingolia"	"rpf-rich-1"	19	11	3
2009	"Ingolia"	"rpf-rich-1"	20	14	3
2009	"Ingolia"	"rpf-rich-1"	21	16	3
2009	"Ingolia"	"rpf-rich-1"	22	10	3
2009	"Ingolia"	"rpf-rich-1"	23	5	3
2009	"Ingolia"	"rpf-rich-1"	24	2	3
2009	"Ingolia"	"rpf-rich-1"	25	168	3
