"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	499	0	0.9942	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	498	0	0.9947	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	497	0	0.9969	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	496	0	0.9955	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	495	0	0.9962	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	494	0	0.9968	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	493	0	0.9959	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	492	0	0.9972	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	491	0	0.9981	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	490	0	0.9955	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	489	0	0.9963	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	488	0	0.9971	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	487	0	0.9955	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	486	0	0.9957	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	485	0	0.9978	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	484	0	0.9964	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	483	0	0.9975	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	482	0	0.999	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	481	0	0.997	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	480	0	0.9989	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	479	0	0.9999	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	478	0	0.9989	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	477	0	0.9999	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	476	0	1.0013	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	475	0	0.9987	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	474	0	0.9996	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	473	0	1.0008	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	472	0	0.9989	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	471	0	1.0002	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	470	0	1.0021	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	469	0	1.0005	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	468	0	1.0009	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	467	0	1.0019	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	466	0	0.9999	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	465	0	1.0014	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	464	0	1.0025	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	463	0	1.0024	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	462	0	1.0035	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	461	0	1.0042	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	460	0	1.0026	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	459	0	1.0037	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	458	0	1.0044	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	457	0	1.0025	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	456	0	1.004	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	455	0	1.0059	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	454	0	1.0034	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	453	0	1.0045	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	452	0	1.0054	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	451	0	1.0034	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	450	0	1.0042	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	449	0	1.0063	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	448	0	1.0048	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	447	0	1.0058	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	446	0	1.0068	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	445	0	1.0054	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	444	0	1.0075	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	443	0	1.0087	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	442	0	1.0054	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	441	0	1.0059	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	440	0	1.0073	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	439	0	1.0053	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	438	0	1.0073	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	437	0	1.0085	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	436	0	1.0055	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	435	0	1.0059	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	434	0	1.0085	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	433	0	1.0042	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	432	0	1.0044	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	431	0	1.0063	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	430	0	1.0035	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	429	0	1.0037	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	428	0	1.0057	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	427	0	1.0035	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	426	0	1.0048	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	425	0	1.0055	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	424	0	1.0026	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	423	0	1.0043	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	422	0	1.0053	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	421	0	1.0039	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	420	0	1.0041	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	419	0	1.0055	0	100	"mRNA"
