Position	Mean	SD	End	BG	DataType
1	0.561376839838892	0.0111079557758103	5	Data	mRNA
2	0.569317767012516	0.0110425599049687	5	Data	mRNA
3	0.567636158905161	0.0110238753704426	5	Data	mRNA
4	0.56969145770304	0.0109304526978117	5	Data	mRNA
5	0.569878303048301	0.0108743990942332	5	Data	mRNA
6	0.576417890132462	0.0107436073525499	5	Data	mRNA
7	0.583611435925039	0.0108090032233916	5	Data	mRNA
8	0.58473250799661	0.0105847888090775	5	Data	mRNA
9	0.590431291027093	0.0105754465418144	5	Data	mRNA
10	0.598932754236502	0.0105941310763406	5	Data	mRNA
11	0.604724959939616	0.0106221578781298	5	Data	mRNA
12	0.612479041767978	0.0105754465418144	5	Data	mRNA
13	0.619485742215293	0.0106221578781298	5	Data	mRNA
14	0.62350291713842	0.0106034733436036	5	Data	mRNA
15	0.630416194913105	0.0106315001453929	5	Data	mRNA
16	0.638170276741467	0.0106501846799191	5	Data	mRNA
17	0.641159802265654	0.0105754465418144	5	Data	mRNA
18	0.64601778124246	0.010538077472762	5	Data	mRNA
19	0.651903409618204	0.0105661042745513	5	Data	mRNA
20	0.656667965922379	0.0105941310763406	5	Data	mRNA
21	0.66330097567917	0.0106128156108667	5	Data	mRNA
22	0.669186604054915	0.0106501846799191	5	Data	mRNA
23	0.67395116035909	0.0106688692144452	5	Data	mRNA
24	0.679930211407465	0.0106782114817083	5	Data	mRNA
25	0.675539345793814	0.00681144706151666	5	Data	mRNA
26	0.677501221919062	0.00676380149847492	5	Data	mRNA
27	0.682265778223237	0.00681238128824297	5	Data	mRNA
28	0.686563221164257	0.00681611819514821	5	Data	mRNA
29	0.688711942634767	0.00669560294745439	5	Data	mRNA
30	0.694037034974726	0.00676006459156969	5	Data	mRNA
31	0.697119983171545	0.0066647734654862	5	Data	mRNA
32	0.69870816860627	0.00664702315768633	5	Data	mRNA
33	0.702164807493612	0.00665076006459157	5	Data	mRNA
34	0.706368827762001	0.00663394398351801	5	Data	mRNA
35	0.708237281214618	0.00655079780487654	5	Data	mRNA
36	0.71057284803039	0.0065255736832662	5	Data	mRNA
37	0.713095260191424	0.00653491595052929	5	Data	mRNA
38	0.71374921889984	0.00655640316523439	5	Data	mRNA
39	0.71589794037035	0.00655173203160285	5	Data	mRNA
40	0.717672971150336	0.00652744213671882	5	Data	mRNA
41	0.718794043221907	0.00653958708416084	5	Data	mRNA
42	0.720475651329262	0.00657602192648687	5	Data	mRNA
43	0.724305980907128	0.00664702315768633	5	Data	mRNA
44	0.722437527454511	0.00657602192648687	5	Data	mRNA
45	0.72131645538294	0.00653211327035037	5	Data	mRNA
46	0.720662496674524	0.00650408646856111	5	Data	mRNA
47	0.720475651329262	0.00649474420129802	5	Data	mRNA
48	0.718980888567168	0.00648913884094017	5	Data	mRNA
49	0.715524249679826	0.00648446770730862	5	Data	mRNA
50	0.713655796227209	0.00648913884094017	5	Data	mRNA
51	0.709638621304082	0.00648073080040339	5	Data	mRNA
52	0.714029486917732	0.00650408646856111	5	Data	mRNA
53	0.717579548477705	0.0065246394565399	5	Data	mRNA
54	0.72131645538294	0.00655640316523439	5	Data	mRNA
55	0.722530950127141	0.00657321924630795	5	Data	mRNA
56	0.722811218145034	0.00654519244451869	5	Data	mRNA
57	0.723932290216605	0.0065573373919607	5	Data	mRNA
58	0.723184908835558	0.00654706089797131	5	Data	mRNA
59	0.721409878055571	0.00655360048505547	5	Data	mRNA
60	0.721690146073464	0.00651342873582419	5	Data	mRNA
61	0.719728269948215	0.00648353348058231	5	Data	mRNA
62	0.718513775204014	0.00644616441152997	5	Data	mRNA
63	0.717112435114551	0.00642747987700379	5	Data	mRNA
64	0.715243981661934	0.006406926889025	5	Data	mRNA
65	0.714403177608256	0.00639104503467775	5	Data	mRNA
66	0.715337404334565	0.00637609740705682	5	Data	mRNA
67	0.716271631060873	0.00641440070283547	5	Data	mRNA
68	0.716365053733504	0.00640972956920393	5	Data	mRNA
69	0.718140084513491	0.00643495369081426	5	Data	mRNA
70	0.718513775204014	0.00643962482444581	5	Data	mRNA
71	0.717859816495598	0.00641346647610916	5	Data	mRNA
72	0.717579548477705	0.00643028255718272	5	Data	mRNA
73	0.718420352531383	0.00646578317278245	5	Data	mRNA
74	0.718794043221907	0.00649100729439278	5	Data	mRNA
75	0.72019538331137	0.00654052131088714	5	Data	mRNA
76	0.720942764692417	0.00657321924630795	5	Data	mRNA
77	0.719728269948215	0.00654425821779238	5	Data	mRNA
78	0.719821692620846	0.00653958708416084	5	Data	mRNA
79	0.71701901244192	0.00650128378838218	5	Data	mRNA
80	0.715804517697719	0.0065246394565399	5	Data	mRNA
81	0.716084785715611	0.00651249450909788	5	Data	mRNA
82	0.716458476406135	0.00650128378838218	5	Data	mRNA
83	0.714776868298779	0.00647979657367708	5	Data	mRNA
84	0.716271631060873	0.00655640316523439	5	Data	mRNA
85	0.71701901244192	0.00654052131088714	5	Data	mRNA
86	0.71487029097141	0.00648727038748755	5	Data	mRNA
87	0.715617672352457	0.00649380997457171	5	Data	mRNA
88	0.715057136316672	0.00650128378838218	5	Data	mRNA
89	0.714403177608256	0.00650688914874003	5	Data	mRNA
90	0.715337404334565	0.00649474420129802	5	Data	mRNA
91	0.714776868298779	0.00644429595807735	5	Data	mRNA
92	0.713655796227209	0.00641346647610916	5	Data	mRNA
93	0.714496600280887	0.00643682214426688	5	Data	mRNA
94	0.713562373554578	0.0064386905977195	5	Data	mRNA
95	0.711507074756699	0.00643495369081426	5	Data	mRNA
96	0.713375528209316	0.00642561142355118	5	Data	mRNA
97	0.71487029097141	0.00643962482444581	5	Data	mRNA
98	0.715617672352457	0.00643775637099319	5	Data	mRNA
99	0.715711095025088	0.0064386905977195	5	Data	mRNA
100	0.715991363042981	0.00644429595807735	5	Data	mRNA
101	0.71487029097141	0.00644149327789842	5	Data	mRNA
102	0.715804517697719	0.00647979657367708	5	Data	mRNA
103	0.717205857787182	0.00647699389349815	5	Data	mRNA
104	0.716925589769289	0.00652277100308728	5	Data	mRNA
105	0.718326929858752	0.00655453471178177	5	Data	mRNA
106	0.719354579257692	0.00657321924630795	5	Data	mRNA
107	0.719074311239799	0.00654425821779238	5	Data	mRNA
108	0.71916773391243	0.00654706089797131	5	Data	mRNA
109	0.719448001930323	0.00655546893850808	5	Data	mRNA
110	0.718513775204014	0.00650221801510849	5	Data	mRNA
111	0.720288805984001	0.00655173203160285	5	Data	mRNA
112	0.720288805984001	0.00656387697904486	5	Data	mRNA
113	0.719261156585061	0.00653211327035037	5	Data	mRNA
114	0.720475651329262	0.00656294275231855	5	Data	mRNA
115	0.719634847275584	0.00650875760219265	5	Data	mRNA
116	0.718887465894538	0.00648913884094017	5	Data	mRNA
117	0.720849342019786	0.00645830935897198	5	Data	mRNA
118	0.719634847275584	0.00641533492956178	5	Data	mRNA
119	0.718887465894538	0.00643028255718272	5	Data	mRNA
120	0.719541424602954	0.00640318998211977	5	Data	mRNA
121	0.720755919347155	0.00640972956920393	5	Data	mRNA
122	0.722904640817665	0.00645270399861413	5	Data	mRNA
123	0.724679671597651	0.00645363822534044	5	Data	mRNA
124	0.724679671597651	0.0064386905977195	5	Data	mRNA
125	0.72449282625239	0.00643401946408795	5	Data	mRNA
126	0.726267857032376	0.00645550667879305	5	Data	mRNA
127	0.728136310484994	0.00645644090551936	5	Data	mRNA
128	0.728229733157624	0.0064386905977195	5	Data	mRNA
129	0.729444227901826	0.00642654565027748	5	Data	mRNA
130	0.729070537211302	0.00643962482444581	5	Data	mRNA
131	0.730004763937611	0.00642934833045641	5	Data	mRNA
132	0.732527176098644	0.00645550667879305	5	Data	mRNA
133	0.730752145318658	0.00644242750462473	5	Data	mRNA
134	0.729257382556564	0.00645176977188782	5	Data	mRNA
135	0.731032413336551	0.00647045430641399	5	Data	mRNA
136	0.731499526699705	0.00645644090551936	5	Data	mRNA
137	0.730565299973396	0.00642467719682487	5	Data	mRNA
138	0.730565299973396	0.00644242750462473	5	Data	mRNA
139	0.731592949372336	0.00647605966677184	5	Data	mRNA
140	0.731125836009181	0.00647325698659292	5	Data	mRNA
141	0.735983814985987	0.00676006459156969	5	Data	mRNA
142	0.734489052223893	0.00663114130333909	5	Data	mRNA
143	0.735423278950201	0.00663020707661278	5	Data	mRNA
