Position	Mean	SD	End	BG	DataType
1	0.66572431621613	0.00828709667124118	5	Data	mRNA
2	0.665049628187534	0.00819264034723774	5	Data	mRNA
3	0.669001372355025	0.00818203810678837	5	Data	mRNA
4	0.674688028596049	0.00825143458972968	5	Data	mRNA
5	0.682687900935116	0.00836131235438675	5	Data	mRNA
6	0.687121565123033	0.00834396323365142	5	Data	mRNA
7	0.695025053458016	0.0086167299652124	5	Data	mRNA
8	0.703217693805253	0.00881238949350525	5	Data	mRNA
9	0.710253726103469	0.00876901669166693	5	Data	mRNA
10	0.714109086266875	0.00838829987553059	5	Data	mRNA
11	0.719602974499729	0.00838540835540804	5	Data	mRNA
12	0.724036638687646	0.00842685347716465	5	Data	mRNA
13	0.731169054989947	0.00843263651740976	5	Data	mRNA
14	0.737241247247311	0.00843070883732806	5	Data	mRNA
15	0.739747231353525	0.00803938978074235	5	Data	mRNA
16	0.746108575623145	0.00805770274151853	5	Data	mRNA
17	0.750349471802892	0.00805095586123257	5	Data	mRNA
18	0.754783135990808	0.00804999202119172	5	Data	mRNA
19	0.761433632272684	0.00807119650209045	5	Data	mRNA
20	0.767987744550474	0.00812324386429643	5	Data	mRNA
21	0.773578016787413	0.00823697698911691	5	Data	mRNA
22	0.778782753008011	0.00822348322854499	5	Data	mRNA
23	0.784854945265375	0.00823408546899435	5	Data	mRNA
24	0.788035617400185	0.00822444706858584	5	Data	mRNA
25	0.794589729677975	0.00825721762997479	5	Data	mRNA
26	0.799119777869977	0.0082630006702199	5	Data	mRNA
27	0.803360674049724	0.00830444579197651	5	Data	mRNA
28	0.807697954233556	0.00832757795295695	5	Data	mRNA
29	0.812517154437813	0.00831697571250758	5	Data	mRNA
30	0.815601442568538	0.00832565027287524	5	Data	mRNA
31	0.818685730699263	0.00834685475377398	5	Data	mRNA
32	0.822348322854499	0.00836709539463186	5	Data	mRNA
33	0.823215778891265	0.00834010787348802	5	Data	mRNA
34	0.82649283503016	0.00836131235438675	5	Data	mRNA
35	0.828806051128204	0.00838251683528548	5	Data	mRNA
