Position	Mean	SD	End	BG	DataType
1	0.662109381237525	0.0715058842315369	5	Data	mRNA
2	0.685738922155689	0.0715155289421158	5	Data	mRNA
3	0.68506379241517	0.0714962395209581	5	Data	mRNA
4	0.635875768463074	0.0206879041916168	5	Data	mRNA
5	0.620733572854291	0.01266350499002	5	Data	mRNA
6	0.629220918163673	0.0125670578842315	5	Data	mRNA
7	0.63182499001996	0.0123934530938124	5	Data	mRNA
8	0.639058522954092	0.0123838083832335	5	Data	mRNA
9	0.644459560878244	0.0120558882235529	5	Data	mRNA
10	0.652850459081836	0.0121234011976048	5	Data	mRNA
11	0.666256606786427	0.0122777165668663	5	Data	mRNA
12	0.673779481037924	0.0121523353293413	5	Data	mRNA
13	0.679373413173653	0.0122873612774451	5	Data	mRNA
14	0.690175489021956	0.0124030978043912	5	Data	mRNA
15	0.698566387225549	0.0124320319361277	5	Data	mRNA
16	0.704546107784431	0.012480255489022	5	Data	mRNA
17	0.718627385229541	0.0125670578842315	5	Data	mRNA
18	0.731937085828343	0.0126827944111776	5	Data	mRNA
19	0.741485349301397	0.0127503073852295	5	Data	mRNA
20	0.755566626746507	0.0128853333333333	5	Data	mRNA
21	0.761064111776447	0.012354874251497	5	Data	mRNA
22	0.768394091816367	0.0123645189620758	5	Data	mRNA
23	0.780257085828343	0.0125188343313373	5	Data	mRNA
24	0.787876407185629	0.0125670578842315	5	Data	mRNA
25	0.798871377245509	0.01266350499002	5	Data	mRNA
26	0.80861253493014	0.0127599520958084	5	Data	mRNA
27	0.812470419161677	0.0127117285429142	5	Data	mRNA
28	0.819993293413174	0.0127695968063872	5	Data	mRNA
29	0.826648143712575	0.0128178203592814	5	Data	mRNA
30	0.831952734530938	0.012846754491018	5	Data	mRNA
31	0.840343632734531	0.0129528463073852	5	Data	mRNA
32	0.850856367265469	0.0130492934131737	5	Data	mRNA
33	0.856546746506986	0.0130396487025948	5	Data	mRNA
34	0.859729500998004	0.0130685828343313	5	Data	mRNA
35	0.866287904191617	0.0130782275449102	5	Data	mRNA
36	0.869277764471058	0.0131746746506986	5	Data	mRNA
37	0.871013812375249	0.0131650299401198	5	Data	mRNA
38	0.877861556886227	0.0132325429141717	5	Data	mRNA
39	0.884612854291417	0.0132807664670659	5	Data	mRNA
40	0.883744830339321	0.0132518323353293	5	Data	mRNA
41	0.880079840319361	0.0132036087824351	5	Data	mRNA
42	0.880079840319361	0.013213253493014	5	Data	mRNA
43	0.875450379241517	0.0131939640718563	5	Data	mRNA
44	0.874871696606786	0.0130492934131737	5	Data	mRNA
45	0.877282874251497	0.0130782275449102	5	Data	mRNA
46	0.878150898203593	0.0130782275449102	5	Data	mRNA
47	0.884709301397205	0.0131071616766467	5	Data	mRNA
48	0.881622994011976	0.013087872255489	5	Data	mRNA
49	0.880465628742515	0.0131457405189621	5	Data	mRNA
50	0.880465628742515	0.0131457405189621	5	Data	mRNA
51	0.877379321357285	0.0131071616766467	5	Data	mRNA
52	0.876029061876247	0.0130782275449102	5	Data	mRNA
53	0.875739720558882	0.0131168063872255	5	Data	mRNA
54	0.874485908183633	0.0130685828343313	5	Data	mRNA
55	0.871206706586826	0.0130589381237525	5	Data	mRNA
56	0.870820918163673	0.0129914251497006	5	Data	mRNA
57	0.870724471057884	0.0130492934131737	5	Data	mRNA
58	0.868120399201597	0.0130010698602794	5	Data	mRNA
59	0.865226986027944	0.0129335568862275	5	Data	mRNA
60	0.863298043912176	0.0128756886227545	5	Data	mRNA
61	0.855292934131736	0.0127310179640719	5	Data	mRNA
62	0.857607664670659	0.0127020838323353	5	Data	mRNA
63	0.858475688622754	0.0126924391217565	5	Data	mRNA
64	0.854810698602794	0.0127020838323353	5	Data	mRNA
65	0.857028982035928	0.0127599520958084	5	Data	mRNA
66	0.858861477045908	0.0127695968063872	5	Data	mRNA
67	0.855003592814371	0.0126442155688623	5	Data	mRNA
68	0.851531497005988	0.0125670578842315	5	Data	mRNA
69	0.853653333333333	0.0125670578842315	5	Data	mRNA
70	0.85201373253493	0.0124899001996008	5	Data	mRNA
71	0.855389381237525	0.0125574131736527	5	Data	mRNA
72	0.854232015968064	0.012538123752495	5	Data	mRNA
73	0.853363992015968	0.0124899001996008	5	Data	mRNA
74	0.856450299401198	0.0124995449101796	5	Data	mRNA
75	0.857125429141717	0.0124995449101796	5	Data	mRNA
76	0.855968063872255	0.0125863473053892	5	Data	mRNA
77	0.855582275449102	0.0125477684630739	5	Data	mRNA
78	0.851724391217565	0.0124995449101796	5	Data	mRNA
79	0.849120319361277	0.0125091896207585	5	Data	mRNA
80	0.849506107784431	0.0125959920159681	5	Data	mRNA
81	0.844876646706587	0.0124223872255489	5	Data	mRNA
82	0.841115209580838	0.0124030978043912	5	Data	mRNA
83	0.849795449101796	0.0162320479041916	5	Data	mRNA
84	0.847577165668663	0.0162224031936128	5	Data	mRNA
85	0.84468375249501	0.0162224031936128	5	Data	mRNA
86	0.847673612774451	0.0162224031936128	5	Data	mRNA
87	0.845455329341317	0.0161645349301397	5	Data	mRNA
88	0.841790339321357	0.0160970219560878	5	Data	mRNA
89	0.844105069860279	0.0161163113772455	5	Data	mRNA
90	0.843044151696607	0.0161066666666667	5	Data	mRNA
91	0.841211656686627	0.016145245508982	5	Data	mRNA
92	0.841308103792415	0.0161356007984032	5	Data	mRNA
93	0.839475608782435	0.0161259560878243	5	Data	mRNA
94	0.835907065868263	0.0161356007984032	5	Data	mRNA
95	0.838704031936128	0.0161934690618762	5	Data	mRNA
96	0.837836007984032	0.0161645349301397	5	Data	mRNA
97	0.830988263473054	0.016087377245509	5	Data	mRNA
98	0.833592335329341	0.016145245508982	5	Data	mRNA
99	0.819993293413174	0.0121234011976048	5	Data	mRNA
100	0.818835928143713	0.0121041117764471	5	Data	mRNA
101	0.822404471057884	0.0122487824351297	5	Data	mRNA
102	0.819125269461078	0.0121909141716567	5	Data	mRNA
103	0.816810538922156	0.0122294930139721	5	Data	mRNA
104	0.819896846307385	0.0122584271457086	5	Data	mRNA
105	0.820957764471058	0.0122198483033932	5	Data	mRNA
106	0.818643033932136	0.0121523353293413	5	Data	mRNA
107	0.820957764471058	0.0121909141716567	5	Data	mRNA
108	0.818643033932136	0.0121619800399202	5	Data	mRNA
109	0.811795289421158	0.0121426906187625	5	Data	mRNA
110	0.8122775249501	0.0121909141716567	5	Data	mRNA
111	0.812181077844311	0.0121523353293413	5	Data	mRNA
112	0.807455169660679	0.011988375249501	5	Data	mRNA
113	0.808998323353293	0.0119980199600798	5	Data	mRNA
114	0.810541477045908	0.0119594411177645	5	Data	mRNA
115	0.809577005988024	0.0120558882235529	5	Data	mRNA
116	0.811602395209581	0.0125574131736527	5	Data	mRNA
117	0.811698842315369	0.0125284790419162	5	Data	mRNA
118	0.82018618762475	0.0163188502994012	5	Data	mRNA
119	0.820668423153693	0.0163188502994012	5	Data	mRNA
120	0.818932375249501	0.0163477844311377	5	Data	mRNA
121	0.817871457085828	0.0163477844311377	5	Data	mRNA
122	0.817871457085828	0.0164152974051896	5	Data	mRNA
123	0.818932375249501	0.0164249421157685	5	Data	mRNA
124	0.814785149700599	0.0163960079840319	5	Data	mRNA
125	0.816810538922156	0.0164249421157685	5	Data	mRNA
126	0.814206467065868	0.0164249421157685	5	Data	mRNA
127	0.810830818363273	0.0169843353293413	5	Data	mRNA
128	0.810734371257485	0.0170518483033932	5	Data	mRNA
129	0.811795289421158	0.0170711377245509	5	Data	mRNA
130	0.808901876247505	0.0170904271457086	5	Data	mRNA
131	0.807744510978044	0.0162031137724551	5	Data	mRNA
132	0.807069381237525	0.0161645349301397	5	Data	mRNA
133	0.80369373253493	0.0161356007984032	5	Data	mRNA
134	0.808805429141716	0.0161741796407186	5	Data	mRNA
135	0.799353612774451	0.012297005988024	5	Data	mRNA
136	0.799160718562874	0.0124416766467066	5	Data	mRNA
137	0.808226746506986	0.0125188343313373	5	Data	mRNA
138	0.807069381237525	0.0124899001996008	5	Data	mRNA
139	0.806297804391217	0.0125091896207585	5	Data	mRNA
140	0.803404391217565	0.0124513213572854	5	Data	mRNA
141	0.799160718562874	0.0124416766467066	5	Data	mRNA
142	0.797328223552894	0.0124416766467066	5	Data	mRNA
143	0.794338363273453	0.0123452295409182	5	Data	mRNA
144	0.796170858283433	0.0123162954091816	5	Data	mRNA
145	0.793373892215569	0.0122584271457086	5	Data	mRNA
146	0.79819624750499	0.0122487824351297	5	Data	mRNA
147	0.795302834331337	0.0121330459081836	5	Data	mRNA
148	0.794627704590818	0.0120944670658683	5	Data	mRNA
149	0.798774930139721	0.0121330459081836	5	Data	mRNA
150	0.800414530938124	0.0121619800399202	5	Data	mRNA
151	0.804368862275449	0.012297005988024	5	Data	mRNA
152	0.804175968063872	0.0123355848303393	5	Data	mRNA
153	0.80494754491018	0.0123355848303393	5	Data	mRNA
154	0.795399281437126	0.0119980199600798	5	Data	mRNA
155	0.798871377245509	0.0120558882235529	5	Data	mRNA
156	0.798678483033932	0.0122294930139721	5	Data	mRNA
157	0.798871377245509	0.0122102035928144	5	Data	mRNA
158	0.804465309381237	0.0122391377245509	5	Data	mRNA
159	0.803404391217565	0.0121812694610778	5	Data	mRNA
160	0.805333333333333	0.0122005588822355	5	Data	mRNA
161	0.807648063872256	0.0122294930139721	5	Data	mRNA
162	0.806104910179641	0.0122102035928144	5	Data	mRNA
163	0.806297804391217	0.0122102035928144	5	Data	mRNA
164	0.808130299401198	0.0121330459081836	5	Data	mRNA
165	0.805815568862275	0.012171624750499	5	Data	mRNA
166	0.8031150499002	0.0120944670658683	5	Data	mRNA
167	0.800414530938124	0.0120269540918164	5	Data	mRNA
168	0.803597285429142	0.0120751776447106	5	Data	mRNA
169	0.802632814371257	0.0120558882235529	5	Data	mRNA
170	0.806104910179641	0.0121619800399202	5	Data	mRNA
171	0.807262275449102	0.0122005588822355	5	Data	mRNA
172	0.805912015968064	0.0122391377245509	5	Data	mRNA
173	0.813820678642715	0.0123355848303393	5	Data	mRNA
174	0.814399361277445	0.0124127425149701	5	Data	mRNA
