Position	Mean	SD	End	BG	DataType
1	0.646510788172966	0.0185291976203865	5	Data	mRNA
2	0.651158729688934	0.0185381359694557	5	Data	mRNA
3	0.642667298073223	0.0171169384674579	5	Data	mRNA
4	0.632566963625063	0.0138455027081422	5	Data	mRNA
5	0.623271080593128	0.0112533814780833	5	Data	mRNA
6	0.618801906058543	0.00944783496611123	5	Data	mRNA
7	0.617997454642318	0.00942101991890372	5	Data	mRNA
8	0.615494716902951	0.00922437623938201	5	Data	mRNA
9	0.616299168319176	0.00901879421079113	5	Data	mRNA
10	0.616477935300559	0.00897410246544529	5	Data	mRNA
11	0.619516973984077	0.00942101991890372	5	Data	mRNA
12	0.620500192381685	0.00942995826797289	5	Data	mRNA
13	0.620678959363069	0.00934951312635037	5	Data	mRNA
14	0.621930328232752	0.00937632817355788	5	Data	mRNA
15	0.621125876816527	0.00942101991890372	5	Data	mRNA
16	0.619338207002693	0.00938526652262705	5	Data	mRNA
17	0.617639920679551	0.00947465001331873	5	Data	mRNA
18	0.616477935300559	0.00961766359842543	5	Data	mRNA
19	0.612455678219434	0.00960872524935626	5	Data	mRNA
20	0.610846775386983	0.00969810874004795	5	Data	mRNA
21	0.607182052268624	0.00903667090892947	5	Data	mRNA
22	0.600925207920206	0.00856204457335662	5	Data	mRNA
23	0.600299523485364	0.00861478083286471	5	Data	mRNA
24	0.598154319708764	0.0085504247195667	5	Data	mRNA
25	0.592701926776571	0.00846014739396809	5	Data	mRNA
26	0.588232752241987	0.00846193506378193	5	Data	mRNA
27	0.585551247521236	0.0085450617101252	5	Data	mRNA
28	0.586355698937461	0.00880874300766567	5	Data	mRNA
29	0.582512208837719	0.008783715630272	5	Data	mRNA
30	0.575450913073075	0.00842796933731909	5	Data	mRNA
31	0.572143723917483	0.00809635658685293	5	Data	mRNA
32	0.568657767780507	0.00784071980347471	5	Data	mRNA
33	0.565171811643532	0.00781748009589487	5	Data	mRNA
34	0.563115991357623	0.0078031787373842	5	Data	mRNA
35	0.561328321543789	0.0077978157279427	5	Data	mRNA
36	0.559451268239264	0.00779424038831503	5	Data	mRNA
37	0.559630035220647	0.00781122325154645	5	Data	mRNA
38	0.556501613046438	0.00777993902980436	5	Data	mRNA
39	0.556859147009205	0.00778351436943203	5	Data	mRNA
40	0.553909491816379	0.00766195282209134	5	Data	mRNA
41	0.55024476869802	0.00762977476544233	5	Data	mRNA
42	0.549350933791103	0.00750016870393938	5	Data	mRNA
43	0.548993399828336	0.00748765501524255	5	Data	mRNA
44	0.547295113505194	0.00734374759522893	5	Data	mRNA
45	0.547652647467961	0.00726330245360642	5	Data	mRNA
46	0.546758812561044	0.00721056619409832	5	Data	mRNA
47	0.546043744635511	0.00725257643472341	5	Data	mRNA
48	0.537820463491876	0.00627025187202178	5	Data	mRNA
49	0.535854026696658	0.00608969722082458	5	Data	mRNA
50	0.533887589901441	0.00604679314529257	5	Data	mRNA
51	0.534513274336283	0.00597707402255305	5	Data	mRNA
52	0.535138958771125	0.00593416994702104	5	Data	mRNA
53	0.536122177168734	0.0059475774706248	5	Data	mRNA
