Position	Mean	SD	End	BG	DataType
1	0.846532847862861	0.00930094138510008	5	Data	mRNA
2	0.856788097169556	0.0093189830273989	5	Data	mRNA
3	0.861820765810805	0.0092990422648581	5	Data	mRNA
4	0.865998830343162	0.00921168273372699	5	Data	mRNA
5	0.868087862609341	0.00884895076750869	5	Data	mRNA
6	0.866853434452054	0.00880527100194314	5	Data	mRNA
7	0.86134598575031	0.00809120179095843	5	Data	mRNA
8	0.857642701278448	0.00806841234805466	5	Data	mRNA
9	0.853844460794486	0.00804372378490891	5	Data	mRNA
10	0.848526924116941	0.00794496953232592	5	Data	mRNA
11	0.842164871306306	0.00790698712748631	5	Data	mRNA
12	0.837891850761849	0.00791173492809126	5	Data	mRNA
13	0.834568390338383	0.00785950912143679	5	Data	mRNA
14	0.831339885927016	0.00780918243502431	5	Data	mRNA
15	0.826971909370461	0.00761642173046327	5	Data	mRNA
16	0.824408097043787	0.00755090208211494	5	Data	mRNA
17	0.819090560366241	0.00774746102715993	5	Data	mRNA
18	0.814722583809686	0.00770093258123141	5	Data	mRNA
19	0.812063815470913	0.00765440413530289	5	Data	mRNA
20	0.807885750938555	0.00760882524949535	5	Data	mRNA
21	0.802473258248911	0.0075357091201791	5	Data	mRNA
22	0.79962457788594	0.00764680765433496	5	Data	mRNA
23	0.791078536797027	0.00748728155400859	5	Data	mRNA
24	0.788609680482452	0.0075945818476805	5	Data	mRNA
25	0.782532495708114	0.00755944812320385	5	Data	mRNA
26	0.774556190691795	0.00758793492683356	5	Data	mRNA
27	0.771992378365122	0.00764775721445595	5	Data	mRNA
28	0.767719357820665	0.00764680765433496	5	Data	mRNA
29	0.758318712622861	0.00751861703800127	5	Data	mRNA
30	0.752621351896919	0.00749962583558147	5	Data	mRNA
31	0.746829035158878	0.0075157683576383	5	Data	mRNA
32	0.745879475037888	0.00753191087969513	5	Data	mRNA
33	0.74663912313468	0.00755659944284088	5	Data	mRNA
34	0.74663912313468	0.00758128800598663	5	Data	mRNA
35	0.742935838662818	0.0075746410851397	5	Data	mRNA
36	0.739517422227253	0.00730306689053647	5	Data	mRNA
37	0.736004049779589	0.00730401645065746	5	Data	mRNA
38	0.732775545368222	0.00728502524823765	5	Data	mRNA
39	0.730781469114142	0.00728312612799567	5	Data	mRNA
40	0.730781469114142	0.00728312612799567	5	Data	mRNA
41	0.727552964702775	0.00740941762408738	5	Data	mRNA
42	0.725274020412398	0.00745499650989492	5	Data	mRNA
43	0.722520296061527	0.00742081234553927	5	Data	mRNA
44	0.719576659686457	0.00737143521924777	5	Data	mRNA
45	0.71824727551707	0.00728217656787468	5	Data	mRNA
46	0.719671615698556	0.00730876425126241	5	Data	mRNA
47	0.718722055577565	0.00731446161198835	5	Data	mRNA
48	0.719766571710655	0.0073391501751341	5	Data	mRNA
49	0.720336307783249	0.00738947686154659	5	Data	mRNA
50	0.718152319504971	0.00722235428025229	5	Data	mRNA
51	0.719481703674358	0.00722235428025229	5	Data	mRNA
52	0.717582583432377	0.00702199709472334	5	Data	mRNA
53	0.717487627420278	0.00702199709472334	5	Data	mRNA
54	0.718057363492872	0.00695362876601204	5	Data	mRNA
55	0.719481703674358	0.00693273844335025	5	Data	mRNA
56	0.720146395759051	0.00692514196238233	5	Data	mRNA
57	0.721760647964734	0.00690140295935757	5	Data	mRNA
58	0.723374900170418	0.00692039416177738	5	Data	mRNA
59	0.722615252073626	0.0069080498802045	5	Data	mRNA
60	0.724989152376101	0.00692514196238233	5	Data	mRNA
61	0.726983228630181	0.00690615075996252	5	Data	mRNA
62	0.726603404581785	0.0069175454814144	5	Data	mRNA
63	0.727837832739072	0.00692609152250332	5	Data	mRNA
64	0.730401645065746	0.00696122524697996	5	Data	mRNA
65	0.728122700775369	0.00680929562762151	5	Data	mRNA
66	0.731161293162538	0.00688051263669578	5	Data	mRNA
67	0.733535193465014	0.00688146219681677	5	Data	mRNA
68	0.737143521924777	0.00702484577508631	5	Data	mRNA
69	0.738757774130461	0.00692419240226134	5	Data	mRNA
70	0.740846806396639	0.00686816835512291	5	Data	mRNA
71	0.741226630445036	0.00683113551040429	5	Data	mRNA
72	0.74369548675961	0.00681404342822646	5	Data	mRNA
73	0.744834958904799	0.00680739650737953	5	Data	mRNA
74	0.743220706699115	0.00676371674181397	5	Data	mRNA
75	0.744265222832205	0.00675042290012011	5	Data	mRNA
76	0.745024870928997	0.00672953257745832	5	Data	mRNA
77	0.745974431049987	0.00673522993818427	5	Data	mRNA
78	0.745594607001591	0.0067029448940706	5	Data	mRNA
79	0.747208859207275	0.00672763345721634	5	Data	mRNA
80	0.748823111412958	0.00675422114060407	5	Data	mRNA
81	0.752241527848523	0.00675517070072506	5	Data	mRNA
82	0.753380999993712	0.00675801938108803	5	Data	mRNA
83	0.754330560114702	0.0068102451877425	5	Data	mRNA
84	0.755280120235692	0.00681309386810547	5	Data	mRNA
85	0.75547003225989	0.00676846454241893	5	Data	mRNA
86	0.753855780054207	0.00673238125782129	5	Data	mRNA
87	0.756799416429277	0.00670769269467555	5	Data	mRNA
88	0.758223756610762	0.00670864225479654	5	Data	mRNA
89	0.758033844586564	0.00669344929286069	5	Data	mRNA
90	0.759648096792248	0.00669439885298168	5	Data	mRNA
91	0.761452261022129	0.00676941410253992	5	Data	mRNA
92	0.764395897397199	0.00684063111161419	5	Data	mRNA
93	0.766864753711774	0.00683778243125122	5	Data	mRNA
94	0.766959709723873	0.00680739650737953	5	Data	mRNA
95	0.767909269844863	0.00685677363367103	5	Data	mRNA
96	0.769523522050547	0.00677985926387081	5	Data	mRNA
97	0.769428566038448	0.00674282641915219	5	Data	mRNA
98	0.768763873953755	0.00675042290012011	5	Data	mRNA
99	0.771327686280428	0.00675327158048308	5	Data	mRNA
100	0.770473082171537	0.00665071908741613	5	Data	mRNA
101	0.77218229038932	0.0067019953339496	5	Data	mRNA
102	0.774841058728093	0.00670864225479654	5	Data	mRNA
103	0.775220882776489	0.00670674313455456	5	Data	mRNA
104	0.774651146703894	0.00663457656535929	5	Data	mRNA
105	0.776930090994271	0.00664692084693217	5	Data	mRNA
106	0.780918243502431	0.00683398419076726	5	Data	mRNA
107	0.781298067550827	0.00681119474786349	5	Data	mRNA
108	0.782247627671817	0.00684158067173518	5	Data	mRNA
109	0.782722407732312	0.00676371674181397	5	Data	mRNA
110	0.783482055829104	0.0067713132227819	5	Data	mRNA
111	0.783387099817005	0.0067713132227819	5	Data	mRNA
112	0.785001352022689	0.00680264870677458	5	Data	mRNA
113	0.785096308034788	0.00681214430798448	5	Data	mRNA
114	0.787660120361462	0.00681214430798448	5	Data	mRNA
115	0.788989504530848	0.00682638770979934	5	Data	mRNA
116	0.78974915262764	0.00682638770979934	5	Data	mRNA
117	0.791363404833324	0.00682069034907339	5	Data	mRNA
118	0.79079366876073	0.00681119474786349	5	Data	mRNA
119	0.791268448821225	0.00678270794423378	5	Data	mRNA
120	0.791268448821225	0.00681594254846844	5	Data	mRNA
121	0.79174322888172	0.00679790090616963	5	Data	mRNA
122	0.79079366876073	0.00678460706447576	5	Data	mRNA
123	0.791078536797027	0.00676181762157199	5	Data	mRNA
124	0.791458360845423	0.0068102451877425	5	Data	mRNA
125	0.792028096918017	0.00681784166871042	5	Data	mRNA
126	0.792028096918017	0.00681594254846844	5	Data	mRNA
127	0.79269278900271	0.00681499298834745	5	Data	mRNA
128	0.790128976676037	0.00681594254846844	5	Data	mRNA
129	0.790698712748631	0.00677036366266091	5	Data	mRNA
130	0.791078536797027	0.00678460706447576	5	Data	mRNA
131	0.791363404833324	0.00679505222580665	5	Data	mRNA
132	0.794307041208394	0.00680739650737953	5	Data	mRNA
133	0.794971733293087	0.0068197407889524	5	Data	mRNA
134	0.792597832990611	0.00664881996717415	5	Data	mRNA
135	0.793357481087404	0.00665071908741613	5	Data	mRNA
136	0.792597832990611	0.00664597128681118	5	Data	mRNA
137	0.790508800724433	0.00659754372064067	5	Data	mRNA
138	0.790128976676037	0.00657570383785789	5	Data	mRNA
139	0.790034020663937	0.00657000647713195	5	Data	mRNA
140	0.788609680482452	0.00657855251822086	5	Data	mRNA
141	0.789559240603442	0.00660324108136661	5	Data	mRNA
142	0.789654196615541	0.00657950207834185	5	Data	mRNA
143	0.788419768458254	0.00655101527471214	5	Data	mRNA
144	0.789369328579244	0.0065453179139862	5	Data	mRNA
145	0.788894548518749	0.00655671263543809	5	Data	mRNA
146	0.788229856434056	0.00649309210733174	5	Data	mRNA
147	0.789654196615541	0.00652062935084046	5	Data	mRNA
148	0.790508800724433	0.00652727627168739	5	Data	mRNA
149	0.789274372567145	0.00653677187289729	5	Data	mRNA
150	0.792218008942215	0.00653962055326026	5	Data	mRNA
151	0.792123052930116	0.00652347803120343	5	Data	mRNA
152	0.792123052930116	0.0065158815502355	5	Data	mRNA
153	0.793262525075305	0.00652062935084046	5	Data	mRNA
154	0.79269278900271	0.00645131146200816	5	Data	mRNA
155	0.791268448821225	0.00642662289886241	5	Data	mRNA
156	0.791363404833324	0.00647884870551688	5	Data	mRNA
157	0.79079366876073	0.00651303286987253	5	Data	mRNA
158	0.790223932688136	0.00650543638890461	5	Data	mRNA
159	0.791268448821225	0.00646650442394401	5	Data	mRNA
160	0.789179416555046	0.00647979826563787	5	Data	mRNA
161	0.788609680482452	0.00648454606624282	5	Data	mRNA
162	0.789179416555046	0.00649214254721075	5	Data	mRNA
163	0.786710560240471	0.00643991674055628	5	Data	mRNA
164	0.786710560240471	0.00643896718043529	5	Data	mRNA
165	0.788989504530848	0.00647030266442797	5	Data	mRNA
166	0.790603756736532	0.00649783990793669	5	Data	mRNA
167	0.789939064651838	0.00654341879374422	5	Data	mRNA
168	0.790034020663937	0.00655671263543809	5	Data	mRNA
169	0.792028096918017	0.00654626747410719	5	Data	mRNA
170	0.793072613051107	0.00657380471761591	5	Data	mRNA
171	0.794591909244691	0.00659849328076166	5	Data	mRNA
172	0.794401997220493	0.00657095603725294	5	Data	mRNA
173	0.795256601329384	0.00665926512850504	5	Data	mRNA
174	0.796965809547167	0.00667255897019891	5	Data	mRNA
175	0.797250677583464	0.00675232202036209	5	Data	mRNA
176	0.79763050163186	0.00679790090616963	5	Data	mRNA
177	0.798295193716553	0.00682828683004132	5	Data	mRNA
178	0.798675017764949	0.00690330207959955	5	Data	mRNA
179	0.797915369668157	0.00691089856056747	5	Data	mRNA
180	0.80152369812792	0.00709131498355563	5	Data	mRNA
181	0.801903522176316	0.00705333257871602	5	Data	mRNA
182	0.801903522176316	0.00703908917690116	5	Data	mRNA
183	0.804752202539287	0.00705713081919998	5	Data	mRNA
184	0.805132026587683	0.0070846680627087	5	Data	mRNA
185	0.80446733450299	0.00705618125907899	5	Data	mRNA
186	0.806081586708674	0.00705997949956295	5	Data	mRNA
187	0.806841234805466	0.00708751674307167	5	Data	mRNA
188	0.808075662962753	0.00701250149351344	5	Data	mRNA
189	0.813203287616101	0.00725653844460795	5	Data	mRNA
190	0.813393199640299	0.00723564812194616	5	Data	mRNA
191	0.814532671785487	0.00724514372315606	5	Data	mRNA
192	0.816716660063765	0.00726698360593884	5	Data	mRNA
193	0.825832437225272	0.010682551361141	5	Data	mRNA
194	0.829155897648738	0.0107964985756598	5	Data	mRNA
195	0.828301293539847	0.0107680117720301	5	Data	mRNA
196	0.829440765685035	0.0108154897780796	5	Data	mRNA
197	0.828396249551946	0.0108059941768697	5	Data	mRNA
198	0.829535721697134	0.01077750737324	5	Data	mRNA
199	0.831244929914917	0.0110054018022777	5	Data	mRNA
200	0.829820589733432	0.0109864105998579	5	Data	mRNA
201	0.831339885927016	0.0109579237962282	5	Data	mRNA
202	0.832384402060105	0.0110243930046975	5	Data	mRNA
203	0.830390325806026	0.0109864105998579	5	Data	mRNA
204	0.829155897648738	0.0109579237962282	5	Data	mRNA
205	0.829535721697134	0.010976914998648	5	Data	mRNA
206	0.828491205564045	0.010976914998648	5	Data	mRNA
207	0.832004578011709	0.0109864105998579	5	Data	mRNA
208	0.829915545745531	0.010872463385339	5	Data	mRNA
209	0.820989680608222	0.00760692612925337	5	Data	mRNA
210	0.822508976801806	0.00764016073348803	5	Data	mRNA
211	0.821369504656618	0.00765725281566586	5	Data	mRNA
212	0.820989680608222	0.00765440413530289	5	Data	mRNA
213	0.821844284717113	0.00766959709723873	5	Data	mRNA
214	0.818425868281548	0.00722425340049427	5	Data	mRNA
215	0.816051967979072	0.00720431263795348	5	Data	mRNA
216	0.816526748039567	0.00719101879625961	5	Data	mRNA
217	0.813962935712893	0.00696977128806887	5	Data	mRNA
218	0.812158771483012	0.00693273844335025	5	Data	mRNA
219	0.811968859458814	0.0069279906427453	5	Data	mRNA
220	0.809120179095843	0.00688051263669578	5	Data	mRNA
221	0.805132026587683	0.00683303463064627	5	Data	mRNA
222	0.804657246527188	0.0068197407889524	5	Data	mRNA
223	0.806936190817565	0.00691089856056747	5	Data	mRNA
224	0.803612730394099	0.00677416190314487	5	Data	mRNA
225	0.804277422478792	0.00679600178592765	5	Data	mRNA
226	0.80446733450299	0.0067713132227819	5	Data	mRNA
227	0.803897598430396	0.00676751498229794	5	Data	mRNA
228	0.806841234805466	0.00678460706447576	5	Data	mRNA
229	0.806366454744971	0.00679885046629062	5	Data	mRNA
230	0.80446733450299	0.00680264870677458	5	Data	mRNA
231	0.805986630696575	0.00687006747536489	5	Data	mRNA
232	0.80741097087806	0.00687956307657479	5	Data	mRNA
233	0.807980706950654	0.00692134372189837	5	Data	mRNA
234	0.807600882902258	0.00690140295935757	5	Data	mRNA
235	0.806271498732872	0.00690899944032549	5	Data	mRNA
236	0.804942114563485	0.00694128448443916	5	Data	mRNA
237	0.805796718672377	0.00694508272492312	5	Data	mRNA
238	0.807505926890159	0.00696122524697996	5	Data	mRNA
239	0.805037070575584	0.00691279768080945	5	Data	mRNA
240	0.805986630696575	0.00693178888322926	5	Data	mRNA
241	0.804847158551386	0.00696027568685897	5	Data	mRNA
242	0.803802642418297	0.00696122524697996	5	Data	mRNA
243	0.80541689462398	0.00695362876601204	5	Data	mRNA
244	0.805891674684476	0.0069868633702467	5	Data	mRNA
245	0.805606806648179	0.00695837656661699	5	Data	mRNA
246	0.80541689462398	0.00692894020286629	5	Data	mRNA
247	0.805986630696575	0.00692894020286629	5	Data	mRNA
248	0.807505926890159	0.00700680413278749	5	Data	mRNA
249	0.810259651241031	0.0070352909364172	5	Data	mRNA
250	0.81424780374919	0.00713119650863722	5	Data	mRNA
251	0.810734431301526	0.00694793140528609	5	Data	mRNA
