Position	Mean	SD	End	BG	DataType
1	0.693857801906199	0.0141252906162891	5	Data	mRNA
2	0.701761347729237	0.0131419424731903	5	Data	mRNA
3	0.697993378208951	0.0131051817949436	5	Data	mRNA
4	0.699923313816903	0.0130500407775736	5	Data	mRNA
5	0.703783185032805	0.0124526797560649	5	Data	mRNA
6	0.707918761335557	0.012057502464913	5	Data	mRNA
7	0.70699974437939	0.011919649921488	5	Data	mRNA
8	0.708194466422407	0.012085072973598	5	Data	mRNA
9	0.704794103684589	0.0118001777171862	5	Data	mRNA
10	0.711135320682142	0.0168915316543522	5	Data	mRNA
11	0.704334595206505	0.0167812496196122	5	Data	mRNA
12	0.702588462989787	0.0167444889413655	5	Data	mRNA
13	0.704058890119655	0.0167352987718038	5	Data	mRNA
14	0.707183547770623	0.0171948072498874	5	Data	mRNA
15	0.710308205421591	0.0172407580976958	5	Data	mRNA
16	0.708653974900491	0.0172131875890107	5	Data	mRNA
17	0.70810256472679	0.0171580465716407	5	Data	mRNA
18	0.706632137596923	0.0171396662325174	5	Data	mRNA
19	0.706632137596923	0.0174429418280525	5	Data	mRNA
20	0.702772266381021	0.0173602303019975	5	Data	mRNA
21	0.701761347729237	0.0174153713193675	5	Data	mRNA
22	0.699280001947586	0.0174337516584909	5	Data	mRNA
23	0.696798656165934	0.0173326597933125	5	Data	mRNA
24	0.694041605297433	0.0166985380935571	5	Data	mRNA
25	0.689906028994681	0.0164320231762687	5	Data	mRNA
26	0.673363723783672	0.0101643275352087	5	Data	mRNA
27	0.670698574610787	0.010155137365647	5	Data	mRNA
28	0.667941523742286	0.0100540455004686	5	Data	mRNA
29	0.667482015264202	0.0104032719438122	5	Data	mRNA
30	0.665000669482551	0.0104951736394289	5	Data	mRNA
31	0.662151716918433	0.010072425839592	5	Data	mRNA
32	0.662886930483366	0.00993457329616691	5	Data	mRNA
33	0.667298211872969	0.00994376346572858	5	Data	mRNA
34	0.660313683006098	0.00986105193967354	5	Data	mRNA
35	0.659578469441165	0.00998052414397527	5	Data	mRNA
36	0.660589388092948	0.010017284822222	5	Data	mRNA
37	0.662519323700899	0.0101918980438937	5	Data	mRNA
38	0.665827784743101	0.0102654194003871	5	Data	mRNA
39	0.669963361045853	0.0103297505873188	5	Data	mRNA
40	0.667206310177352	0.0103205604177571	5	Data	mRNA
41	0.665735883047485	0.0103113702481954	5	Data	mRNA
42	0.665092571178168	0.0100908061787153	5	Data	mRNA
43	0.662703127092133	0.010017284822222	5	Data	mRNA
44	0.6630707338746	0.00967724854844011	5	Data	mRNA
45	0.664724964395701	0.00980591092230351	5	Data	mRNA
46	0.662703127092133	0.00978753058318016	5	Data	mRNA
47	0.667573916959819	0.0104308424524972	5	Data	mRNA
48	0.665092571178168	0.0103757014351271	5	Data	mRNA
49	0.667390113568585	0.0106789770306623	5	Data	mRNA
50	0.669963361045853	0.0105778851654839	5	Data	mRNA
51	0.672444706827505	0.0105962655046073	5	Data	mRNA
52	0.671985198349421	0.0105962655046073	5	Data	mRNA
53	0.674098937348606	0.0105870753350456	5	Data	mRNA
54	0.672077100045038	0.0104124621133738	5	Data	mRNA
55	0.669595754263387	0.0103021800786338	5	Data	mRNA
56	0.671617591566954	0.0103113702481954	5	Data	mRNA
57	0.673731330566139	0.0102929899090721	5	Data	mRNA
58	0.672536608523121	0.0101459471960854	5	Data	mRNA
59	0.67033096782832	0.0101643275352087	5	Data	mRNA
60	0.671617591566954	0.010127566856962	5	Data	mRNA
61	0.669320049176536	0.00983348143098852	5	Data	mRNA
62	0.66950385256777	0.00926369091816489	5	Data	mRNA
63	0.672536608523121	0.00930045159641157	5	Data	mRNA
64	0.671066181393254	0.00913319051038915	5	Data	mRNA
65	0.676028872956557	0.00908172556084379	5	Data	mRNA
66	0.677683103477658	0.00907069735736979	5	Data	mRNA
67	0.677223594999574	0.0090955108151863	5	Data	mRNA
68	0.676028872956557	0.0090982678660548	5	Data	mRNA
69	0.67621267634779	0.0091065390186603	5	Data	mRNA
70	0.67566126617409	0.00912859542560832	5	Data	mRNA
71	0.677591201782041	0.00917546529037284	5	Data	mRNA
72	0.676304578043407	0.00899717600087641	5	Data	mRNA
73	0.673731330566139	0.00891997857655837	5	Data	mRNA
74	0.674834150913539	0.00886759461005684	5	Data	mRNA
75	0.675017954304773	0.00853950555670517	5	Data	mRNA
76	0.679429235694375	0.00905047898433411	5	Data	mRNA
77	0.679245432303142	0.00895765827176123	5	Data	mRNA
78	0.679061628911908	0.00889792216961036	5	Data	mRNA
79	0.676304578043407	0.00885748542353901	5	Data	mRNA
80	0.674374642435456	0.00876190766009762	5	Data	mRNA
81	0.674282740739839	0.00876098864314145	5	Data	mRNA
