Position	Mean	SD	End	BG	DataType
1	0.746735102440687	0.0381407334838352	5	Data	mRNA
2	0.77145169436348	0.0381499218079701	5	Data	mRNA
3	0.765295517193119	0.037460797497855	5	Data	mRNA
4	0.735525346996148	0.014774825208867	5	Data	mRNA
5	0.734330864858615	0.0143337856503934	5	Data	mRNA
6	0.735709113478846	0.0142327140849099	5	Data	mRNA
7	0.732585083272991	0.0141224541952914	5	Data	mRNA
8	0.733963331893221	0.0140581359263474	5	Data	mRNA
9	0.733779565410523	0.0139754410091336	5	Data	mRNA
10	0.733687682169175	0.013947876036729	5	Data	mRNA
11	0.72293734293138	0.00688664893908324	5	Data	mRNA
12	0.723948058586215	0.00687746061494837	5	Data	mRNA
13	0.723029226172728	0.00689216193356416	5	Data	mRNA
14	0.723672408862169	0.0067920092004941	5	Data	mRNA
15	0.722661693207334	0.00678282087635923	5	Data	mRNA
16	0.72155909431115	0.00680119752462897	5	Data	mRNA
17	0.722753576448682	0.00675985006602206	5	Data	mRNA
18	0.722386043483288	0.00678190204394575	5	Data	mRNA
19	0.72155909431115	0.0067506617418872	5	Data	mRNA
20	0.719629546242827	0.00670380128879937	5	Data	mRNA
21	0.718343180863946	0.00664499601433622	5	Data	mRNA
22	0.715862333347532	0.00659629789642142	5	Data	mRNA
23	0.715494800382137	0.00656230109712241	5	Data	mRNA
24	0.717148698726413	0.00656046343229544	5	Data	mRNA
25	0.715678566864834	0.00658343424263261	5	Data	mRNA
26	0.715035384175394	0.0065770024157382	5	Data	mRNA
27	0.714392201485953	0.00649890166059183	5	Data	mRNA
28	0.712554536658979	0.00647593085025466	5	Data	mRNA
29	0.710992521556052	0.00635280730684743	5	Data	mRNA
30	0.708695440522335	0.00631789167513493	5	Data	mRNA
31	0.708144141074243	0.00632248583720237	5	Data	mRNA
32	0.707409075143454	0.00630686568617309	5	Data	mRNA
33	0.706306476247269	0.00619936229379514	5	Data	mRNA
34	0.705111994109737	0.0061956869641412	5	Data	mRNA
35	0.704468811420296	0.00618557980759284	5	Data	mRNA
36	0.705479527075131	0.00617179732139054	5	Data	mRNA
37	0.705755176799177	0.00608910240417673	5	Data	mRNA
38	0.706214593005921	0.0059944626655876	5	Data	mRNA
39	0.706857775695361	0.00599905682765503	5	Data	mRNA
40	0.705663293557829	0.00601375814627082	5	Data	mRNA
41	0.699231466663421	0.0059246314021626	5	Data	mRNA
42	0.701987963903882	0.0082694917213808	5	Data	mRNA
43	0.697853218043191	0.0082419267489762	5	Data	mRNA
44	0.699139583422073	0.00826673522414034	5	Data	mRNA
45	0.699047700180724	0.00827592354827521	5	Data	mRNA
46	0.699507116387467	0.00829338136413146	5	Data	mRNA
47	0.700334065559605	0.00832462166619001	5	Data	mRNA
48	0.700242182318257	0.00831543334205514	5	Data	mRNA
49	0.700793481766349	0.00830532618550679	5	Data	mRNA
50	0.700334065559605	0.00830256968826633	5	Data	mRNA
51	0.701804197421184	0.00832186516894955	5	Data	mRNA
52	0.702631146593322	0.00832370283377652	5	Data	mRNA
53	0.701620430938487	0.00830256968826633	5	Data	mRNA
54	0.701712314179836	0.00829613786137192	5	Data	mRNA
55	0.701896080662533	0.00828970603447751	5	Data	mRNA
56	0.705203877351085	0.00835034897376764	5	Data	mRNA
57	0.707225308660756	0.00845142053925118	5	Data	mRNA
58	0.700242182318257	0.00613504402485107	5	Data	mRNA
59	0.700701598525	0.00611482971175436	5	Data	mRNA
60	0.702263613627928	0.00614239468415896	5	Data	mRNA
61	0.703733745489507	0.00619660579655468	5	Data	mRNA
62	0.707592841626151	0.00639599243028131	5	Data	mRNA
63	0.706674009212664	0.00641253141372407	5	Data	mRNA
64	0.706122709764572	0.00642907039716683	5	Data	mRNA
65	0.708787323763684	0.00645112237509052	5	Data	mRNA
66	0.712738303141677	0.00651727830886156	5	Data	mRNA
67	0.712646419900328	0.00652371013575597	5	Data	mRNA
68	0.71319771934842	0.00656230109712241	5	Data	mRNA
69	0.713840902037861	0.00654576211367965	5	Data	mRNA
70	0.714392201485953	0.00655954459988195	5	Data	mRNA
71	0.71457596796865	0.00657332708608425	5	Data	mRNA
72	0.715770450106183	0.00654668094609314	5	Data	mRNA
73	0.717056815485064	0.00649890166059183	5	Data	mRNA
74	0.717056815485064	0.00661099921503721	5	Data	mRNA
75	0.718343180863946	0.00656413876194939	5	Data	mRNA
76	0.719262013277433	0.00656230109712241	5	Data	mRNA
77	0.719078246794735	0.00654851861092011	5	Data	mRNA
78	0.719629546242827	0.00654668094609314	5	Data	mRNA
79	0.719353896518781	0.00660732388538326	5	Data	mRNA
80	0.720640261897663	0.00658527190745958	5	Data	mRNA
81	0.727899037964208	0.00872155726881629	5	Data	mRNA
82	0.734790281065359	0.0133138816714231	5	Data	mRNA
83	0.736352296168286	0.0133414466438277	5	Data	mRNA
84	0.73745489506447	0.013323069995558	5	Data	mRNA
85	0.73607664644424	0.0132311867542093	5	Data	mRNA
86	0.735341580513451	0.0132219984300744	5	Data	mRNA
87	0.736444179409635	0.0132128101059396	5	Data	mRNA
88	0.737087362099076	0.0132219984300744	5	Data	mRNA
89	0.735800996720194	0.0132036217818047	5	Data	mRNA
90	0.736719829133681	0.0131944334576698	5	Data	mRNA
91	0.735157814030754	0.0131760568094001	5	Data	mRNA
92	0.732585083272991	0.013111738540456	5	Data	mRNA
93	0.73607664644424	0.0131393035128606	5	Data	mRNA
94	0.736168529685589	0.0131668684852652	5	Data	mRNA
95	0.7354334637548	0.0132128101059396	5	Data	mRNA
96	0.737363011823122	0.0134241415610415	5	Data	mRNA
97	0.737179245340424	0.013598719719604	5	Data	mRNA
98	0.7354334637548	0.0136262846920086	5	Data	mRNA
99	0.731390601135458	0.00912951886040441	5	Data	mRNA
100	0.727347738516116	0.00840088475650941	5	Data	mRNA
101	0.725510073689143	0.00842201790201961	5	Data	mRNA
102	0.71944577976013	0.00609461539865765	5	Data	mRNA
103	0.7180675311399	0.00619476813172771	5	Data	mRNA
104	0.718251297622597	0.00615066417588035	5	Data	mRNA
105	0.717975647898551	0.00613688168967804	5	Data	mRNA
106	0.71668928251967	0.00608542707452279	5	Data	mRNA
107	0.717056815485064	0.0061120732145139	5	Data	mRNA
108	0.717883764657202	0.00619936229379514	5	Data	mRNA
109	0.717056815485064	0.00623979091998856	5	Data	mRNA
110	0.72082402838036	0.00658343424263261	5	Data	mRNA
111	0.724407474792959	0.00662202520399905	5	Data	mRNA
112	0.721099678104406	0.00646858019094676	5	Data	mRNA
113	0.719997079208222	0.00644469054819611	5	Data	mRNA
114	0.720640261897663	0.00644652821302308	5	Data	mRNA
115	0.719629546242827	0.00642998922958032	5	Data	mRNA
116	0.719262013277433	0.0064106937488971	5	Data	mRNA
117	0.722294160241939	0.00656873292401682	5	Data	mRNA
118	0.72082402838036	0.00654024911919873	5	Data	mRNA
119	0.718343180863946	0.0063895606033869	5	Data	mRNA
120	0.72082402838036	0.0063757781171846	5	Data	mRNA
121	0.721834744035196	0.00656781409160333	5	Data	mRNA
122	0.719997079208222	0.00657975891297866	5	Data	mRNA
123	0.719813312725525	0.00659905439366188	5	Data	mRNA
124	0.720456495414965	0.006625700533653	5	Data	mRNA
125	0.721099678104406	0.0066670479922599	5	Data	mRNA
126	0.72220227700059	0.00664315834950925	5	Data	mRNA
127	0.721926627276544	0.00669001880259707	5	Data	mRNA
128	0.72082402838036	0.00669369413225102	5	Data	mRNA
129	0.724039941827564	0.0067433110825793	5	Data	mRNA
130	0.724039941827564	0.00674055458533884	5	Data	mRNA
131	0.723856175344866	0.00672585326672305	5	Data	mRNA
132	0.725234423965097	0.00670380128879937	5	Data	mRNA
133	0.725418190447794	0.0066946129646645	5	Data	mRNA
134	0.725050657482399	0.00668909997018358	5	Data	mRNA
135	0.727163972033419	0.0065494374433336	5	Data	mRNA
136	0.724223708310261	0.00649614516335137	5	Data	mRNA
137	0.722386043483288	0.00638680410614644	5	Data	mRNA
138	0.723029226172728	0.00636015796615533	5	Data	mRNA
139	0.724499358034307	0.00638129111166552	5	Data	mRNA
140	0.723764292103518	0.00636475212822276	5	Data	mRNA
141	0.72569384017184	0.00634545664753954	5	Data	mRNA
142	0.725601956930491	0.00635648263650138	5	Data	mRNA
143	0.724223708310261	0.00635648263650138	5	Data	mRNA
144	0.725510073689143	0.00632799883168329	5	Data	mRNA
145	0.724775007758353	0.00633810598823164	5	Data	mRNA
146	0.723948058586215	0.00629400203238428	5	Data	mRNA
147	0.724958774241051	0.00633994365305862	5	Data	mRNA
148	0.731298717894109	0.00940884391410438	5	Data	mRNA
149	0.728358454170951	0.00915157083832809	5	Data	mRNA
150	0.730012352515228	0.00913411302247184	5	Data	mRNA
151	0.730379885480622	0.00912033053626954	5	Data	mRNA
152	0.730196118997925	0.00910838571489421	5	Data	mRNA
153	0.730471768721971	0.00910746688248073	5	Data	mRNA
154	0.730379885480622	0.00902936612733435	5	Data	mRNA
155	0.731574367618155	0.00901374597630508	5	Data	mRNA
156	0.732493200031642	0.00901007064665113	5	Data	mRNA
157	0.732309433548945	0.00902569079768041	5	Data	mRNA
158	0.732033783824899	0.00901374597630508	5	Data	mRNA
159	0.733228265962431	0.00901466480871856	5	Data	mRNA
160	0.733595798927826	0.00902936612733435	5	Data	mRNA
161	0.7354334637548	0.00905141810525804	5	Data	mRNA
162	0.739843859339536	0.0090955220611054	5	Data	mRNA
163	0.738557493960655	0.00909644089351889	5	Data	mRNA
164	0.732125667066247	0.0058557189711511	5	Data	mRNA
165	0.732033783824899	0.0058695014573534	5	Data	mRNA
166	0.731574367618155	0.00587317678700734	5	Data	mRNA
167	0.729736702791182	0.00586306963045899	5	Data	mRNA
168	0.731574367618155	0.00586398846287248	5	Data	mRNA
169	0.731574367618155	0.00588420277596919	5	Data	mRNA
170	0.731114951411412	0.00588512160838267	5	Data	mRNA
171	0.733687682169175	0.00595127754215372	5	Data	mRNA
172	0.730379885480622	0.00596230353111556	5	Data	mRNA
173	0.731850017342201	0.00597884251455832	5	Data	mRNA
174	0.733228265962431	0.00599721916282806	5	Data	mRNA
175	0.732585083272991	0.00600456982213595	5	Data	mRNA
176	0.731390601135458	0.00600273215730898	5	Data	mRNA
177	0.733595798927826	0.00602937829730009	5	Data	mRNA
178	0.728082804446906	0.00592279373733563	5	Data	mRNA
179	0.727990921205557	0.00593749505595142	5	Data	mRNA
180	0.728817870377695	0.00596138469870207	5	Data	mRNA
181	0.726061373137235	0.00593106322905701	5	Data	mRNA
182	0.725326307206445	0.00592830673181655	5	Data	mRNA
183	0.725785723413189	0.00591911840768168	5	Data	mRNA
184	0.726061373137235	0.00599813799524154	5	Data	mRNA
185	0.727163972033419	0.00598527434145273	5	Data	mRNA
186	0.728174687688254	0.00618190447793889	5	Data	mRNA
187	0.725418190447794	0.00617822914828495	5	Data	mRNA
188	0.726153256378583	0.00618925513724679	5	Data	mRNA
189	0.728909753619044	0.00620671295310304	5	Data	mRNA
190	0.726888322309373	0.00619384929931422	5	Data	mRNA
191	0.726888322309373	0.00632799883168329	5	Data	mRNA
192	0.728542220653649	0.00631421634548099	5	Data	mRNA
193	0.729001636860392	0.00630778451858658	5	Data	mRNA
194	0.729093520101741	0.00633534949099118	5	Data	mRNA
195	0.729277286584438	0.00636934629029019	5	Data	mRNA
196	0.726888322309373	0.00615433950553429	5	Data	mRNA
197	0.725877606654537	0.00615893366760173	5	Data	mRNA
198	0.726888322309373	0.0061396381869185	5	Data	mRNA
199	0.725969489895886	0.0061332063600241	5	Data	mRNA
200	0.725601956930491	0.0061607713324287	5	Data	mRNA
201	0.725326307206445	0.00615433950553429	5	Data	mRNA
202	0.721007794863057	0.00611482971175436	5	Data	mRNA
203	0.720915911621709	0.00610931671727344	5	Data	mRNA
204	0.723304875896774	0.00606429392901259	5	Data	mRNA
205	0.721834744035196	0.00594208921801885	5	Data	mRNA
206	0.721834744035196	0.00599997566006852	5	Data	mRNA
207	0.723212992655426	0.0060495926103968	5	Data	mRNA
208	0.722110393759242	0.00603856662143496	5	Data	mRNA
209	0.721191561345755	0.00604591728074285	5	Data	mRNA
210	0.724223708310261	0.00608542707452279	5	Data	mRNA
211	0.721650977552498	0.00606705042625305	5	Data	mRNA
212	0.72082402838036	0.006070725755907	5	Data	mRNA
213	0.72220227700059	0.00610380372279252	5	Data	mRNA
214	0.720548378656314	0.00589522876493103	5	Data	mRNA
215	0.721007794863057	0.005897066429758	5	Data	mRNA
216	0.72358052562082	0.00591268658078728	5	Data	mRNA
217	0.723029226172728	0.0059108489159603	5	Data	mRNA
218	0.725785723413189	0.00593473855871096	5	Data	mRNA
219	0.727715271481511	0.00591176774837379	5	Data	mRNA
220	0.726612672585327	0.00595311520698069	5	Data	mRNA
221	0.727347738516116	0.00597700484973135	5	Data	mRNA
222	0.727990921205557	0.00595311520698069	5	Data	mRNA
223	0.728174687688254	0.00597149185525043	5	Data	mRNA
224	0.727163972033419	0.00598986850352016	5	Data	mRNA
225	0.728082804446906	0.00597792368214483	5	Data	mRNA
226	0.725969489895886	0.00590257942423892	5	Data	mRNA
227	0.725510073689143	0.00589890409458497	5	Data	mRNA
228	0.728909753619044	0.00597516718490437	5	Data	mRNA
229	0.727715271481511	0.00600548865454944	5	Data	mRNA
230	0.72780715472286	0.00602478413523266	5	Data	mRNA
231	0.729736702791182	0.00610747905244647	5	Data	mRNA
232	0.729277286584438	0.00641253141372407	5	Data	mRNA
233	0.729001636860392	0.00640977491648361	5	Data	mRNA
234	0.729093520101741	0.0064033430895892	5	Data	mRNA
235	0.729461053067136	0.00636475212822276	5	Data	mRNA
236	0.730012352515228	0.00639507359786782	5	Data	mRNA
237	0.732676966514339	0.00641436907855104	5	Data	mRNA
238	0.732033783824899	0.00642539506751289	5	Data	mRNA
239	0.732676966514339	0.00641528791096453	5	Data	mRNA
240	0.733595798927826	0.00642631389992637	5	Data	mRNA
241	0.734606514582661	0.00644009638612867	5	Data	mRNA
242	0.737363011823122	0.00649155100128393	5	Data	mRNA
243	0.739476326374141	0.00651176531438064	5	Data	mRNA
244	0.736260412926938	0.00649522633093788	5	Data	mRNA
245	0.73818996099526	0.00653289845989084	5	Data	mRNA
