Position	Mean	SD	End	BG	DataType
1	0.700132565167403	0.00767774098902411	5	Data	mRNA
2	0.710757883229564	0.00772327806643337	5	Data	mRNA
3	0.709714325205602	0.00756389829550095	5	Data	mRNA
4	0.710757883229564	0.00741969755037162	5	Data	mRNA
5	0.709239980649255	0.00732672601732771	5	Data	mRNA
6	0.716070542260644	0.00737226309473697	5	Data	mRNA
7	0.722331890404418	0.00721288332380456	5	Data	mRNA
8	0.725557433387574	0.00716070542260644	5	Data	mRNA
9	0.730775223507385	0.00699753089522326	5	Data	mRNA
10	0.735898144715927	0.00691973838798243	5	Data	mRNA
11	0.73959803225543	0.00690171329484127	5	Data	mRNA
12	0.744720953463972	0.00692637921177128	5	Data	mRNA
13	0.74899005447109	0.00693112265733475	5	Data	mRNA
14	0.751172039430284	0.00675087172592309	5	Data	mRNA
15	0.756105222816287	0.00664461854530148	5	Data	mRNA
16	0.758951290154366	0.00661615787192069	5	Data	mRNA
17	0.760279454912136	0.00651559682597523	5	Data	mRNA
18	0.764833162653063	0.00652887847355293	5	Data	mRNA
19	0.768533050192565	0.00646247023566443	5	Data	mRNA
20	0.771189379708105	0.00651654551508793	5	Data	mRNA
21	0.771758593175721	0.0063182694905351	5	Data	mRNA
22	0.773466233578568	0.00628601406070354	5	Data	mRNA
23	0.775553349626493	0.00630214177561932	5	Data	mRNA
24	0.778399416964572	0.00619209383854694	5	Data	mRNA
25	0.780960877568843	0.00608394327969994	5	Data	mRNA
26	0.781055746480112	0.00601848373092412	5	Data	mRNA
27	0.783237731439306	0.00593974253457061	5	Data	mRNA
28	0.784186420551999	0.00583728411039977	5	Data	mRNA
29	0.784945371842153	0.00587428298579479	5	Data	mRNA
30	0.785799192043577	0.00582115639548399	5	Data	mRNA
31	0.787506832446424	0.00572628748421469	5	Data	mRNA
32	0.78940421067181	0.00571300583663699	5	Data	mRNA
33	0.790542637607042	0.00570162156728468	5	Data	mRNA
34	0.791681064542273	0.00562193168181847	5	Data	mRNA
35	0.791965671276081	0.00552611408143648	5	Data	mRNA
36	0.793578442767659	0.00547203880201298	5	Data	mRNA
37	0.794716869702891	0.00544737288508296	5	Data	mRNA
38	0.794432262969083	0.00538381071453254	5	Data	mRNA
39	0.796709116839546	0.00555647213304265	5	Data	mRNA
40	0.79613990337193	0.00547962831491452	5	Data	mRNA
41	0.794716869702891	0.0054151174552514	5	Data	mRNA
42	0.795096345347968	0.00539519498388485	5	Data	mRNA
43	0.794147656235275	0.00537906726896907	5	Data	mRNA
44	0.791396457808465	0.00534017101534866	5	Data	mRNA
45	0.789309341760541	0.00530222345084094	5	Data	mRNA
46	0.788834997204194	0.00527471146657285	5	Data	mRNA
47	0.787127356801347	0.00525289161698091	5	Data	mRNA
48	0.785514585309769	0.00523581521295243	5	Data	mRNA
49	0.782289042326613	0.00521873880892396	5	Data	mRNA
50	0.781435222125189	0.00520830322868434	5	Data	mRNA
51	0.777545596763148	0.00518173993352894	5	Data	mRNA
52	0.780107057367419	0.00519122682465586	5	Data	mRNA
53	0.783427469261844	0.00518173993352894	5	Data	mRNA
54	0.786463274422462	0.00519407289199394	5	Data	mRNA
55	0.787791439180232	0.00520166240489549	5	Data	mRNA
56	0.788550390470386	0.00521589274158588	5	Data	mRNA
57	0.789973424139426	0.00519122682465586	5	Data	mRNA
58	0.79073237542958	0.00519027813554317	5	Data	mRNA
59	0.789783686316887	0.00519502158110664	5	Data	mRNA
60	0.791206719985927	0.0052139953633605	5	Data	mRNA
